OpenDSS Value (p.u.),Bus
0.9787864939327999,p1ulv8635
0.9931762447203547,p1ulv8640
0.99921386554354,p1ulv8636
0.9994948529292822,udm15128
1.0007198178229504,udm15126
1.0011462061046046,p1ulv8644
1.001160840176884,p1ulv56321
1.0011884386635186,udm15127
1.003864740129618,p1ulv53937
1.0041055108378283,p1ulv10130
1.0041509298679727,udt3858lv
1.0052792958647043,udm17893
1.0055553757215516,udt20223lv
1.0055654463041606,p1ulv14577
1.0057044139738953,p1ulv60578
1.005888480387855,udt3863lv
1.0068996722744898,p1ulv14580
1.0071572990086333,p1ulv24360
1.0073077378400341,p1ulv10129
1.0077050049147869,udm17892
1.0080895581199092,udm25827
1.0084909261331805,udm25828
1.0085260057081624,udm4356
1.008795194219206,udt4728lv
1.008985540851612,udt6918lv
1.0090517635755183,p1ulv19385
1.0090857248152976,p1ulv50089
1.0091790654069432,p1ulv53192
1.0093988638855906,p1ulv56707
1.0095254914500238,p1ulv52428
1.009530549072017,udm36041
1.0096900420720023,p1ulv59622
1.0099447396839065,p1ulv57986
1.0100652592392598,p1ulv53064
1.0101204093016842,p1ulv61101
1.0101993869146413,p1ulv1987
1.010237933529349,p1ulv57241
1.010295416749825,p1ulv55561
1.0104403094048695,p1ulv46249
1.0104712570384533,p1ulv1982
1.0105406954192548,p1ulv49659
1.0106066436057126,p1ulv58579
1.0106204749915577,udm54477
1.0108830328956246,p1ulv24354
1.011005328002461,p1ulv53939
1.011054556642477,udm52644
1.011087583960069,udm32224
1.0111528590360508,udm4312
1.0112527527027808,udm4352
1.011332898659839,udm54194
1.0113431784335036,udm50983
1.0113591124210903,udm15132
1.011393288993056,p1ulv54919
1.0114815746960901,p1ulv60918
1.011495058133836,p1ulv54978
1.0115735745699863,udm54414
1.0115820603844374,p1ulv46303
1.0116707956445845,p1ulv10154
1.0118168256368851,p1ulv56323
1.011828027227237,p1ulv22841
1.0118696679080323,p1ulv43187
1.0119177242478408,p1ulv46372
1.0119691689155519,p1ulv58343
1.0120413238449035,p1ulv43373
1.0120866602567309,p1ulv45278
1.012124751741895,p1ulv55563
1.012163084022877,p1ulv56889
1.0121937009983821,udm54476
1.0122376875839891,p1ulv39618
1.0122756112996736,p1ulv46443
1.0124371198609734,udm46856
1.0124446614826874,p1ulv56019
1.0124866176565266,udt17918lv
1.0125173208963902,udm4315
1.012629698108991,p1ulv1989
1.0126494554475554,p1ulv48358
1.0126516516828805,p1ulv53428
1.0126706202051716,udm32254
1.0127462014335458,p1ulv57883
1.0128200536544396,p1ulv51812
1.0128217342170802,udm50978
1.0129291324324041,p1ulv60270
1.0129387129490692,udm51086
1.012961932210228,p1ulv60581
1.0130119585882218,udm52643
1.0130266366078478,udm36047
1.0130426877984577,p1ulv58769
1.0130578866186286,p1ulv51859
1.0130623527857305,udm34988
1.013185883360725,p1ulv41649
1.0131899364191286,p1ulv47980
1.0132286187855266,p1ulv61168
1.0134144906938896,p1ulv59847
1.0134467197872277,p1ulv52052
1.0135060402527816,udm36038
1.0135426630238413,p1ulv53193
1.0135672883798328,p1ulv45005
1.0136731410267692,p1ulv1985
1.013760064823559,udm4353
1.013765820590126,udt19572lv
1.0137700911287846,udm36051
1.0138418872583927,p1ulv58337
1.0138843708387388,p1ulv55674
1.0139617376341672,p1ulv60338
1.0140048505598989,udm58172
1.0140142979226714,p1ulv39677
1.014017946011593,p1ulv51988
1.0140285376357971,p1ulv50291
1.0140293352509069,p1ulv53890
1.0140400459425465,udm15134
1.0140579395425355,p1ulv52049
1.0140682926405307,udm54192
1.0140725250579439,p1ulv55806
1.0140776299340302,p1ulv24356
1.0141094740844978,p1ulv55838
1.0141162647937185,p1ulv53495
1.0141186505860174,udm50824
1.014119423133081,p1ulv60671
1.0141366413718211,p1ulv55032
