Loading (p.u.),Name,Bus1,Bus2
1.0015292145092922,Line.l(r:udm55624-udm55628),udm55624.1.2,udm55628.1.2
1.0355202321868762,Line.l(r:p1ulv40478-udt15978lv),udt15978lv.1.2,p1ulv40478.1.2
1.043399459453966,Line.l(r:udm33417-udt9597lv),udt9597lv.1.2,udm33417.1.2
1.0710451147797333,Line.l(r:p1ulv57699-udt20445lv),udt20445lv.1.2,p1ulv57699.1.2
1.1203382762424094,Line.l(r:p1ulv57523-udt20414lv),udt20414lv.1.2,p1ulv57523.1.2
1.1559948252963201,Line.l(r:udm33415-udm33417),udm33417.1.2,udm33415.1.2
1.1559951686350567,Line.l(r:p1ulv20975-udm33415),udm33415.1.2,p1ulv20975.1.2
1.1585661851896962,Line.l(r:udm59495-udt20525lv),udt20525lv.1.2,udm59495.1.2
1.158566290942048,Line.l(r:p1ulv60275-udm59495),udm59495.1.2,p1ulv60275.1.2
1.163125468168784,Line.l(r:p1ulv40464-udt15968lv),udt15968lv.1.2,p1ulv40464.1.2
1.4234747598714785,Line.l(r:p1ulv46184-udt17877lv),udt17877lv.1.2,p1ulv46184.1.2
1.4761501589656252,Line.l(r:p1ulv36066-udt14530lv),udt14530lv.1.2,p1ulv36066.1.2
1.499231293717533,Line.l(r:udm59493-udt20525lv),udt20525lv.1.2,udm59493.1.2
1.5002888614584626,Line.l(r:p1ulv54620-udt19917lv),udt19917lv.1.2,p1ulv54620.1.2
1.5121476477158753,Line.l(r:p1ulv3767-udt1778lv),udt1778lv.1.2,p1ulv3767.1.2
1.5264606933374893,Line.l(r:p1ulv46993-udm41710),udm41710.1.2,p1ulv46993.1.2
1.531686704067638,Line.l(r:udm55627-udm55628),udm55628.1.2,udm55627.1.2
1.5316870124042394,Line.l(r:p1ulv58755-udm55627),udm55627.1.2,p1ulv58755.1.2
1.5408063655199518,Line.l(r:p1ulv3766-udt1778lv),udt1778lv.1.2,p1ulv3766.1.2
1.5984658828815177,Line.l(r:p1ulv55146-udt20015lv),udt20015lv.1.2,p1ulv55146.1.2
1.6142975467347973,Line.l(r:udm41874-udt12637lv),udt12637lv.1.2,udm41874.1.2
1.614297548885729,Line.l(r:p1ulv29615-udm41874),udm41874.1.2,p1ulv29615.1.2
1.6200854740256792,Line.l(r:udm9156-udt2288lv),udt2288lv.1.2,udm9156.1.2
1.6200854966822036,Line.l(r:p1ulv4975-udm9156),udm9156.1.2,p1ulv4975.1.2
1.7169335966011527,Line.l(r:udm41709-udm41712),udm41709.1.2,udm41712.1.2
1.7169336027568498,Line.l(r:p1ulv57994-udm41712),udm41712.1.2,p1ulv57994.1.2
1.7207051619626312,Line.l(r:udm59493-udm59494),udm59493.1.2,udm59494.1.2
