Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.010336893373043,Transformer.tr(r:udt20607-udt20607lv),udt20607,75.0,3
1.0199309363269584,Transformer.tr(r:udt6921-udt6921lv),udt6921,75.0,3
1.042324478206954,Transformer.tr(r:udt18156-udt18156lv),udt18156,75.0,3
1.0543536195344532,Transformer.tr(r:udt18446-udt18446lv),udt18446,75.0,3
1.2900085004538426,Transformer.tr(r:udt12428-udt12428lv),udt12428.1,50.0,1
1.3214482885547119,Transformer.tr(r:udt14254-udt14254lv),udt14254,150.0,3
1.331627919914877,Transformer.tr(r:udt1781-udt1781lv),udt1781.2,50.0,1
1.3376988249553703,Transformer.tr(r:udt14315-udt14315lv),udt14315.2,50.0,1
1.3429664566146722,Transformer.tr(r:udt16407-udt16407lv),udt16407.2,50.0,1
1.3907944517023652,Transformer.tr(r:udt2297-udt2297lv),udt2297.2,50.0,1
1.3915478919577329,Transformer.tr(r:udt19494-udt19494lv),udt19494.3,50.0,1
1.3952378405075236,Transformer.tr(r:udt16232-udt16232lv),udt16232.1,50.0,1
1.4558153446567974,Transformer.tr(r:udt2653-udt2653lv),udt2653.3,50.0,1
1.4921119772938396,Transformer.tr(r:udt15978-udt15978lv),udt15978.3,50.0,1
1.4949234035667722,Transformer.tr(r:udt16663-udt16663lv),udt16663.1,50.0,1
1.5063877697839563,Transformer.tr(r:udt6937-udt6937lv),udt6937,150.0,3
1.5078851083557896,Transformer.tr(r:udt17877-udt17877lv),udt17877.2,50.0,1
1.5184582356442662,Transformer.tr(r:udt17605-udt17605lv),udt17605.3,50.0,1
1.5187235082705373,Transformer.tr(r:udt18432-udt18432lv),udt18432.1,50.0,1
1.5473892185805682,Transformer.tr(r:udt10099-udt10099lv),udt10099.1,50.0,1
1.5546916532049966,Transformer.tr(r:udt11140-udt11140lv),udt11140.3,50.0,1
1.614402351744828,Transformer.tr(r:udt20414-udt20414lv),udt20414.3,50.0,1
1.624120842840588,Transformer.tr(r:udt14129-udt14129lv),udt14129.3,50.0,1
1.6379292611066842,Transformer.tr(r:udt19491-udt19491lv),udt19491.3,50.0,1
2.8388985104163384,Transformer.tr(r:udt17401-udt17401lv),udt17401.3,25.0,1
2.899161477516524,Transformer.tr(r:udt14530-udt14530lv),udt14530.2,25.0,1
2.912384989809052,Transformer.tr(r:udt18215-udt18215lv),udt18215,75.0,3
2.947478752980429,Transformer.tr(r:udt19917-udt19917lv),udt19917.3,25.0,1
2.9805710981253286,Transformer.tr(r:udt16709-udt16709lv),udt16709.3,25.0,1
2.980663206335408,Transformer.tr(r:udt1779-udt1779lv),udt1779.3,75.0,1
3.089169555458206,Transformer.tr(r:udt20445-udt20445lv),udt20445.1,25.0,1
3.1356028133292053,Transformer.tr(r:udt12637-udt12637lv),udt12637.2,25.0,1
3.140550606650085,Transformer.tr(r:udt20015-udt20015lv),udt20015.2,25.0,1
3.1422962932356264,Transformer.tr(r:udt17102-udt17102lv),udt17102.1,25.0,1
3.164915387533202,Transformer.tr(r:udt10101-udt10101lv),udt10101,75.0,3
3.3112585287714627,Transformer.tr(r:udt19435-udt19435lv),udt19435.1,25.0,1
3.3169123538084784,Transformer.tr(r:udt2288-udt2288lv),udt2288.2,25.0,1
3.3364036299289235,Transformer.tr(r:udt13370-udt13370lv),udt13370.3,25.0,1
3.345256846597658,Transformer.tr(r:udt20525-udt20525lv),udt20525.1,50.0,1
3.354779459053635,Transformer.tr(r:udt15968-udt15968lv),udt15968.3,25.0,1
3.399700675786171,Transformer.tr(r:udt20035-udt20035lv),udt20035.3,25.0,1
3.430654796920362,Transformer.tr(r:udt13508-udt13508lv),udt13508.2,25.0,1
3.435681238164832,Transformer.tr(r:udt10108-udt10108lv),udt10108.3,25.0,1
3.481188921473746,Transformer.tr(r:udt13525-udt13525lv),udt13525,75.0,3
4.026763489875307,Transformer.tr(r:udt1778-udt1778lv),udt1778.2,75.0,1
4.502161327381813,Transformer.tr(r:udt12557-udt12557lv),udt12557.3,50.0,1
