Loading (p.u.),Name,Bus1,Bus2
1.0658675608568562,Line.l(r:udm37503-udt11081lv),udt11081lv.1.2,udm37503.1.2
1.142143536279052,Line.l(r:udm37502-udm37503),udm37503.1.2,udm37502.1.2
1.1421435710535048,Line.l(r:p1ulv26379-udm37502),udm37502.1.2,p1ulv26379.1.2
1.271089034883948,Line.l(r:udm18024-udm18025),udm18025.1.2,udm18024.1.2
1.2710890922678695,Line.l(r:p1ulv10226-udm18024),udm18024.1.2,p1ulv10226.1.2
1.281091794311732,Line.l(r:p1ulv10220-udm18018),udm18018.1.2,p1ulv10220.1.2
1.2872924054503319,Line.l(r:udm18027-udt4761lv),udt4761lv.1.2,udm18027.1.2
1.2872924626129978,Line.l(r:p1ulv10229-udm18027),udm18027.1.2,p1ulv10229.1.2
1.3036332670498778,Line.l(r:p1ulv10239-udt4766lv),udt4766lv.1.2,p1ulv10239.1.2
1.3924396859284973,Line.l(r:p1ulv10242-udt4767lv),udt4767lv.1.2,p1ulv10242.1.2
1.4216223661800174,Line.l(r:p1ulv10232-udt4763lv),udt4763lv.1.2,p1ulv10232.1.2
1.4586847462882657,Line.l(r:udm18020-udt4759lv),udt4759lv.1.2,udm18020.1.2
1.4586849247184446,Line.l(r:p1ulv10243-udm18020),udm18020.1.2,p1ulv10243.1.2
1.4695289979769832,Line.l(r:udm18038-udt4767lv),udt4767lv.1.2,udm18038.1.2
1.469529051114732,Line.l(r:p1ulv10241-udm18038),udm18038.1.2,p1ulv10241.1.2
1.47194937078126,Line.l(r:p1ulv10240-udt4766lv),udt4766lv.1.2,p1ulv10240.1.2
1.4738379969097346,Line.l(r:p1ulv10234-udt4763lv),udt4763lv.1.2,p1ulv10234.1.2
1.4752075092981283,Line.l(r:p1ulv10235-udt4764lv),udt4764lv.1.2,p1ulv10235.1.2
1.4849632687102925,Line.l(r:p1ulv10236-udt4764lv),udt4764lv.1.2,p1ulv10236.1.2
1.488388306010316,Line.l(r:p1ulv11426-udt5224lv),udt5224lv.1.2,p1ulv11426.1.2
1.5060315413866223,Line.l(r:p1ulv10224-udt4760lv),udt4760lv.1.2,p1ulv10224.1.2
1.5305509776621924,Line.l(r:p1ulv32134-udt13503lv),udt13503lv.1.2,p1ulv32134.1.2
1.6459307867938417,Line.l(r:p1ulv11423-udt5221lv),udt5221lv.1.2,p1ulv11423.1.2
1.7038759795476153,Line.l(r:p1ulv27244-udt11614lv),udt11614lv.1.2,p1ulv27244.1.2
1.720483224604578,Line.l(r:udm39883-udt11854lv),udt11854lv.1.2,udm39883.1.2
1.7204832648512092,Line.l(r:p1ulv27824-udm39883),udm39883.1.2,p1ulv27824.1.2
1.7677579468241504,Line.l(r:p1ulv45872-udt11614lv),udt11614lv.1.2,p1ulv45872.1.2
1.9259218967525171,Line.l(r:udm18018-udt4759lv),udt4759lv.1.2,udm18018.1.2
