Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
329.8485094783439,451.97395683337527,72.97953886310884,13920.008391030611,12761.789518475704,1158.2188725548974,170,12,30
