Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.012044432624215,Transformer.tr(r:udt1604-udt1604lv),udt1604,75.0,3
1.0192355945349343,Transformer.tr(r:udt729-udt729lv),udt729,75.0,3
1.0254040754604763,Transformer.tr(r:udt11589-udt11589lv),udt11589.3,75.0,1
1.0720857143154843,Transformer.tr(r:udt12403-udt12403lv),udt12403.3,75.0,1
1.1974355131216141,Transformer.tr(r:udt13563-udt13563lv),udt13563,150.0,3
1.212222647545408,Transformer.tr(r:udt2810-udt2810lv),udt2810.3,50.0,1
1.351018387655195,Transformer.tr(r:udt1602-udt1602lv),udt1602.3,50.0,1
1.3631493258084506,Transformer.tr(r:udt10450-udt10450lv),udt10450.1,50.0,1
1.3831171145038283,Transformer.tr(r:udt11544-udt11544lv),udt11544.3,50.0,1
1.383761262097457,Transformer.tr(r:udt14642-udt14642lv),udt14642.2,50.0,1
1.3974008233244473,Transformer.tr(r:udt10438-udt10438lv),udt10438.2,50.0,1
1.450753922251319,Transformer.tr(r:udt11412-udt11412lv),udt11412.1,50.0,1
1.4998183534340206,Transformer.tr(r:udt15182-udt15182lv),udt15182.2,50.0,1
1.514844681811515,Transformer.tr(r:udt14116-udt14116lv),udt14116.2,50.0,1
1.5673658678100861,Transformer.tr(r:udt12307-udt12307lv),udt12307.1,50.0,1
1.6031028765453226,Transformer.tr(r:udt16149-udt16149lv),udt16149.1,50.0,1
1.6152103823602972,Transformer.tr(r:udt9092-udt9092lv),udt9092.3,50.0,1
1.6350079375116386,Transformer.tr(r:udt10447-udt10447lv),udt10447.1,50.0,1
1.6407450638746297,Transformer.tr(r:udt18703-udt18703lv),udt18703.3,50.0,1
1.646182032990221,Transformer.tr(r:udt1611-udt1611lv),udt1611.1,50.0,1
1.7517997570214345,Transformer.tr(r:udt10435-udt10435lv),udt10435.1,50.0,1
2.806472438771337,Transformer.tr(r:udt12617-udt12617lv),udt12617.3,25.0,1
2.8395992385926783,Transformer.tr(r:udt1614-udt1614lv),udt1614.3,25.0,1
2.84248933132997,Transformer.tr(r:udt10454-udt10454lv),udt10454.2,50.0,1
2.877453399292696,Transformer.tr(r:udt1607-udt1607lv),udt1607.1,50.0,1
2.918697589842311,Transformer.tr(r:udt731-udt731lv),udt731.3,25.0,1
2.9865918410543726,Transformer.tr(r:udt10456-udt10456lv),udt10456.3,75.0,1
3.0190007927070153,Transformer.tr(r:udt18952-udt18952lv),udt18952.1,25.0,1
3.049490084524339,Transformer.tr(r:udt12405-udt12405lv),udt12405.2,25.0,1
3.104301517904026,Transformer.tr(r:udt11653-udt11653lv),udt11653.3,75.0,1
3.117884167244957,Transformer.tr(r:udt10439-udt10439lv),udt10439.2,50.0,1
3.1332950716468915,Transformer.tr(r:udt12127-udt12127lv),udt12127.3,50.0,1
3.210212512120464,Transformer.tr(r:udt1605-udt1605lv),udt1605.2,25.0,1
3.2152696672222514,Transformer.tr(r:udt10446-udt10446lv),udt10446.3,25.0,1
3.2530062102297093,Transformer.tr(r:udt10437-udt10437lv),udt10437.1,50.0,1
3.381502017260649,Transformer.tr(r:udt11159-udt11159lv),udt11159.2,25.0,1
3.3854650773870323,Transformer.tr(r:udt13957-udt13957lv),udt13957.2,25.0,1
3.4234176798504095,Transformer.tr(r:udt13747-udt13747lv),udt13747.2,25.0,1
6.521401295845233,Transformer.tr(r:udt1617-udt1617lv),udt1617.1,25.0,1
