Loading (p.u.),Name,Bus1,Bus2
1.029384876789155,Line.l(r:p1ulv26909-udt11412lv),udt11412lv.1.2,p1ulv26909.1.2
1.083639429337747,Line.l(r:p1ulv27994-udm39111),udm39111.1.2,p1ulv27994.1.2
1.0943802023847597,Line.l(r:udm39321-udm39323),udm39323.1.2,udm39321.1.2
1.0943802341847138,Line.l(r:p1ulv27317-udm39321),udm39321.1.2,p1ulv27317.1.2
1.109431770561235,Line.l(r:udm35797-udt10456lv),udt10456lv.1.2,udm35797.1.2
1.115938934342414,Line.l(r:udm39111-udt11589lv),udt11589lv.1.2,udm39111.1.2
1.1237419410190157,Line.l(r:udm35795-udm35797),udm35797.1.2,udm35795.1.2
1.1385141992541394,Line.l(r:p1ulv49380-udt18703lv),udt18703lv.1.2,p1ulv49380.1.2
1.173457888289133,Line.l(r:udm41342-udt12403lv),udt12403lv.1.2,udm41342.1.2
1.1734579234419285,Line.l(r:p1ulv28958-udm41342),udm41342.1.2,p1ulv28958.1.2
1.1822317627866337,Line.l(r:p1ulv46198-udt10435lv),udt10435lv.1.2,p1ulv46198.1.2
1.272227635941407,Line.l(r:p1ulv3429-udt1614lv),udt1614lv.1.2,p1ulv3429.1.2
1.3023707784771712,Line.l(r:p1ulv38583-udm39323),udm39323.1.2,p1ulv38583.1.2
1.470941115340109,Line.l(r:udm35793-udm35794),udm35794.1.2,udm35793.1.2
1.4709413916958445,Line.l(r:p1ulv24247-udm35793),udm35793.1.2,p1ulv24247.1.2
1.5246963744921673,Line.l(r:p1ulv29544-udm35794),udm35794.1.2,p1ulv29544.1.2
1.536574690163227,Line.l(r:p1ulv50536-udt18952lv),udt18952lv.1.2,p1ulv50536.1.2
1.5634483755378772,Line.l(r:udm6422-udt1605lv),udt1605lv.1.2,udm6422.1.2
1.5634483799537884,Line.l(r:p1ulv3417-udm6422),udm6422.1.2,p1ulv3417.1.2
1.7595576140297602,Line.l(r:p1ulv34985-udm35795),udm35795.1.2,p1ulv34985.1.2
1.7755533381604085,Line.l(r:udm35779-udt10447lv),udt10447lv.1.2,udm35779.1.2
1.7755533784128412,Line.l(r:p1ulv24233-udm35779),udm35779.1.2,p1ulv24233.1.2
1.799086436263886,Line.l(r:p1ulv28726-udt12307lv),udt12307lv.1.2,p1ulv28726.1.2
2.0026791018857626,Line.l(r:udm35794-udt10456lv),udt10456lv.1.2,udm35794.1.2
2.085911134839117,Line.l(r:udm39323-udt11653lv),udt11653lv.1.2,udm39323.1.2
2.254948764986334,Line.l(r:p1ulv24220-udt10437lv),udt10437lv.1.2,p1ulv24220.1.2
2.4616079210832575,Line.l(r:udm45945-udt14800lv),udt14800lv.1.2,udm45945.1.2
2.461608062487497,Line.l(r:p1ulv39314-udm45945),udm45945.1.2,p1ulv39314.1.2
2.5130997866750002,Line.l(r:p1ulv27121-udt11544lv),udt11544lv.1.2,p1ulv27121.1.2
2.518855040317798,Line.l(r:p1ulv45794-udm6426),udm6426.1.2,p1ulv45794.1.2
2.529915224587579,Line.l(r:p1ulv49161-udt14642lv),udt14642lv.1.2,p1ulv49161.1.2
2.5742514347848573,Line.l(r:udm35784-udt10450lv),udt10450lv.1.2,udm35784.1.2
2.574251497400198,Line.l(r:p1ulv48979-udm35784),udm35784.1.2,p1ulv48979.1.2
2.5872683396938037,Line.l(r:udm40600-udt12127lv),udt12127lv.1.2,udm40600.1.2
2.587268431408396,Line.l(r:p1ulv28348-udm40600),udm40600.1.2,p1ulv28348.1.2
2.642613540431563,Line.l(r:udm41828-udt12617lv),udt12617lv.1.2,udm41828.1.2
2.6426136918974032,Line.l(r:p1ulv29570-udm41828),udm41828.1.2,p1ulv29570.1.2
2.649023445145691,Line.l(r:p1ulv1508-udt731lv),udt731lv.1.2,p1ulv1508.1.2
2.6534341035073576,Line.l(r:p1ulv24243-udm35789),udm35789.1.2,p1ulv24243.1.2
2.660011599399852,Line.l(r:udm46527-udt15182lv),udt15182lv.1.2,udm46527.1.2
2.6600117083389043,Line.l(r:p1ulv38935-udm46527),udm46527.1.2,p1ulv38935.1.2
2.687460650876279,Line.l(r:udm35789-udm35790),udm35789.1.2,udm35790.1.2
2.68746066915936,Line.l(r:p1ulv24244-udm35790),udm35790.1.2,p1ulv24244.1.2
2.722057202396869,Line.l(r:p1ulv45847-udt1601lv),udt1601lv.1.2,p1ulv45847.1.2
