Loading (p.u.),Name,Bus1,Bus2
1.1384169708513645,Line.l(r:p1ulv31449-udt13258lv),udt13258lv.1.2,p1ulv31449.1.2
1.2493020060880755,Line.l(r:udm39960-udt11879lv),udt11879lv.1.2,udm39960.1.2
1.5097043111019743,Line.l(r:p1ulv27862-udm39960),udm39960.1.2,p1ulv27862.1.2
1.7397170696563928,Line.l(r:udm43554-udt13401lv),udt13401lv.1.2,udm43554.1.2
1.7397171156583517,Line.l(r:p1ulv31858-udm43554),udm43554.1.2,p1ulv31858.1.2
2.40896007766732,Line.l(r:udm32124-udt9088lv),udt9088lv.1.2,udm32124.1.2
2.4089602050476073,Line.l(r:p1ulv32872-udm32124),udm32124.1.2,p1ulv32872.1.2
2.50620231706838,Line.l(r:udm6310-udt1568lv),udt1568lv.1.2,udm6310.1.2
2.5062024262173708,Line.l(r:p1ulv3356-udm6310),udm6310.1.2,p1ulv3356.1.2
2.549451523172092,Line.l(r:udm41894-udt12648lv),udt12648lv.1.2,udm41894.1.2
2.5494516447453477,Line.l(r:p1ulv29638-udm41894),udm41894.1.2,p1ulv29638.1.2
2.55275319059365,Line.l(r:p1ulv35300-udt14357lv),udt14357lv.1.2,p1ulv35300.1.2
2.561612764546699,Line.l(r:p1ulv24737-udt10613lv),udt10613lv.1.2,p1ulv24737.1.2
2.6293862784265714,Line.l(r:p1ulv16911-udt8122lv),udt8122lv.1.2,p1ulv16911.1.2
2.748752963658114,Line.l(r:p1ulv50678-udt18978lv),udt18978lv.1.2,p1ulv50678.1.2
2.751595720005784,Line.l(r:p1ulv3374-udm6348),udm6348.1.2,p1ulv3374.1.2
2.9234597657881713,Line.l(r:p1ulv36495-udt14629lv),udt14629lv.1.2,p1ulv36495.1.2
2.9358716014426216,Line.l(r:p1ulv40661-udt16027lv),udt16027lv.1.2,p1ulv40661.1.2
2.9455084366669206,Line.l(r:p1ulv37891-udm6348),udm6348.1.2,p1ulv37891.1.2
3.019631909400266,Line.l(r:p1ulv19334-udt9087lv),udt9087lv.1.2,p1ulv19334.1.2
3.1074849589053453,Line.l(r:p1ulv34523-udt14131lv),udt14131lv.1.2,p1ulv34523.1.2
5.591366671113536,Line.l(r:udm6348-udt1581lv),udt1581lv.1.2,udm6348.1.2
