Program Version:,EnergyPlus, Version 9.6.0-f420c06a69, YMD=2024.05.14 12:32
Tabular Output Report in Format: ,Comma

Building:,US+MF+CZ7+oilfurnace+crawlspace+IECC_2021
Environment:,ANNUAL ** Quebec.City-Ste.Foy-Univ.Laval QC CAN Custom-713920 WMO#=713920

----------------------------------------------------------------------------------------------------
REPORT:,Annual Building Utility Performance Summary
FOR:,Entire Facility
Values gathered over        24.00 hours
WARNING: THE REPORT DOES NOT REPRESENT A FULL ANNUAL SIMULATION.

Site and Source Energy

,,Total Energy [kBtu],Energy Per Total Building Area [kBtu/ft2],Energy Per Conditioned Building Area [kBtu/ft2]
,Total Site Energy,4163.96,0.11,0.19
,Net Site Energy,4163.96,0.11,0.19
,Total Source Energy,7358.53,0.19,0.34
,Net Source Energy,7358.53,0.19,0.34


Site to Source Energy Conversion Factors

,,Site=>Source Conversion Factor
,Electricity,3.167
,Natural Gas,1.084
,District Cooling,1.056
,District Heating,3.613
,Steam,1.200
,Gasoline,1.050
,Diesel,1.050
,Coal,1.050
,Fuel Oil No 1,1.050
,Fuel Oil No 2,1.050
,Propane,1.050
,Other Fuel 1,1.000
,Other Fuel 2,1.000


Building Area

,,Area [ft2]
,Total Building Area,39005.22
,Net Conditioned Building Area,21609.96
,Unconditioned Building Area,17395.26


End Uses

,,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,Heating,0.00,2798.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Cooling,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Lighting,106.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Lighting,51.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Interior Equipment,842.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Exterior Equipment,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Fans,134.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Pumps,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Rejection,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Humidification,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Heat Recovery,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Water Systems,231.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
,Refrigeration,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,Generators,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,
,Total End Uses,1365.72,2798.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,933.99
Note: Natural gas appears to be the principal heating source based on energy usage.


End Uses By Subcategory

,,Subcategory,Electricity [kBtu],Natural Gas [kBtu],Gasoline [kBtu],Diesel [kBtu],Coal [kBtu],Fuel Oil No 1 [kBtu],Fuel Oil No 2 [kBtu],Propane [kBtu],Other Fuel 1 [kBtu],Other Fuel 2 [kBtu],District Cooling [kBtu],District Heating [kBtu],Water [gal]
,LIVING PLUG-IN LIGHTING2_FRONTROW_BOTTOMFLOOR,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,LIVING_UNIT2_FRONTROW_BOTTOMFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING3_FRONTROW_BOTTOMFLOOR,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING3_FRONTROW_BOTTOMFLOOR,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,LIVING_UNIT3_FRONTROW_BOTTOMFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING1_BACKROW_BOTTOMFLOOR,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING1_BACKROW_BOTTOMFLOOR,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,LIVING_UNIT1_BACKROW_BOTTOMFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING2_BACKROW_BOTTOMFLOOR,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING2_BACKROW_BOTTOMFLOOR,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,LIVING_UNIT2_BACKROW_BOTTOMFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING3_BACKROW_BOTTOMFLOOR,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING3_BACKROW_BOTTOMFLOOR,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,LIVING_UNIT3_BACKROW_BOTTOMFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING1_FRONTROW_MIDDLEFLOOR,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING1_FRONTROW_MIDDLEFLOOR,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,LIVING_UNIT1_FRONTROW_MIDDLEFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING2_FRONTROW_MIDDLEFLOOR,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING2_FRONTROW_MIDDLEFLOOR,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,LIVING_UNIT2_FRONTROW_MIDDLEFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING3_FRONTROW_MIDDLEFLOOR,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING3_FRONTROW_MIDDLEFLOOR,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,LIVING_UNIT3_FRONTROW_MIDDLEFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING1_BACKROW_MIDDLEFLOOR,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING1_BACKROW_MIDDLEFLOOR,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,LIVING_UNIT1_BACKROW_MIDDLEFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING2_BACKROW_MIDDLEFLOOR,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING2_BACKROW_MIDDLEFLOOR,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,LIVING_UNIT2_BACKROW_MIDDLEFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING3_BACKROW_MIDDLEFLOOR,LIVING_UNIT3_BACKROW_MIDDLEFLOOR,LIVING_UNIT3_BACKROW_MIDDLEFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING3_BACKROW_MIDDLEFLOOR,LIVING_UNIT3_BACKROW_MIDDLEFLOOR,LIVING_UNIT3_BACKROW_MIDDLEFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING1_FRONTROW_TOPFLOOR,LIVING_UNIT1_FRONTROW_TOPFLOOR,LIVING_UNIT1_FRONTROW_TOPFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING1_FRONTROW_TOPFLOOR,LIVING_UNIT1_FRONTROW_TOPFLOOR,LIVING_UNIT1_FRONTROW_TOPFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING2_FRONTROW_TOPFLOOR,LIVING_UNIT2_FRONTROW_TOPFLOOR,LIVING_UNIT2_FRONTROW_TOPFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING2_FRONTROW_TOPFLOOR,LIVING_UNIT2_FRONTROW_TOPFLOOR,LIVING_UNIT2_FRONTROW_TOPFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING3_FRONTROW_TOPFLOOR,LIVING_UNIT3_FRONTROW_TOPFLOOR,LIVING_UNIT3_FRONTROW_TOPFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING3_FRONTROW_TOPFLOOR,LIVING_UNIT3_FRONTROW_TOPFLOOR,LIVING_UNIT3_FRONTROW_TOPFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING1_BACKROW_TOPFLOOR,LIVING_UNIT1_BACKROW_TOPFLOOR,LIVING_UNIT1_BACKROW_TOPFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING1_BACKROW_TOPFLOOR,LIVING_UNIT1_BACKROW_TOPFLOOR,LIVING_UNIT1_BACKROW_TOPFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING2_BACKROW_TOPFLOOR,LIVING_UNIT2_BACKROW_TOPFLOOR,LIVING_UNIT2_BACKROW_TOPFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING2_BACKROW_TOPFLOOR,LIVING_UNIT2_BACKROW_TOPFLOOR,LIVING_UNIT2_BACKROW_TOPFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,LIVING HARDWIRED LIGHTING3_BACKROW_TOPFLOOR,LIVING_UNIT3_BACKROW_TOPFLOOR,LIVING_UNIT3_BACKROW_TOPFLOOR,GENERAL,0.4008,1200.55,481.17,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,1.18
,LIVING PLUG-IN LIGHTING3_BACKROW_TOPFLOOR,LIVING_UNIT3_BACKROW_TOPFLOOR,LIVING_UNIT3_BACKROW_TOPFLOOR,GENERAL,0.1823,1200.55,218.81,General,INTERIORLIGHTINGHE,58.88,161.00,58.40,0.0000,Y,0.53
,Interior Lighting Total,,,,0.2915,43219.92,12599.76,,,,,,,,30.81


Daylighting

,,Zone,Control Name,Daylighting Method,Control Type,Fraction Controlled,Lighting Installed in Zone [Btu/h],Lighting Controlled [Btu/h]
,None,,,,,,,


Exterior Lighting

,,Total Watts,Astronomical Clock/Schedule,Schedule Name,Scheduled Hours/Week [hr],Hours/Week > 1% [hr],Full Load Hours/Week [hr],Consumption [kWh]
,EXTERIOR-LIGHTS_UNIT1_FRONTROW_BOTTOMFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT1_FRONTROW_BOTTOMFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT2_FRONTROW_BOTTOMFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT2_FRONTROW_BOTTOMFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT3_FRONTROW_BOTTOMFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT3_FRONTROW_BOTTOMFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT1_BACKROW_BOTTOMFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT1_BACKROW_BOTTOMFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT2_BACKROW_BOTTOMFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT2_BACKROW_BOTTOMFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT3_BACKROW_BOTTOMFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT3_BACKROW_BOTTOMFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT1_FRONTROW_MIDDLEFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT1_FRONTROW_MIDDLEFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT2_FRONTROW_MIDDLEFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT2_FRONTROW_MIDDLEFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT3_FRONTROW_MIDDLEFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT3_FRONTROW_MIDDLEFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT1_BACKROW_MIDDLEFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT1_BACKROW_MIDDLEFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT2_BACKROW_MIDDLEFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT2_BACKROW_MIDDLEFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT3_BACKROW_MIDDLEFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT3_BACKROW_MIDDLEFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT1_FRONTROW_TOPFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT1_FRONTROW_TOPFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT2_FRONTROW_TOPFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT2_FRONTROW_TOPFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT3_FRONTROW_TOPFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT3_FRONTROW_TOPFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT1_BACKROW_TOPFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT1_BACKROW_TOPFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT2_BACKROW_TOPFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT2_BACKROW_TOPFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,EXTERIOR-LIGHTS_UNIT3_BACKROW_TOPFLOOR,69.87,Schedule,EXTERIORLIGHTING,84.00,84.00,84.00,0.84
,GARAGE-LIGHTS_UNIT3_BACKROW_TOPFLOOR,0.00,Schedule,INTERIORLIGHTINGHE,58.88,0.00,,0.00
,Exterior Lighting Total,1257.69,,,,,,15.09


----------------------------------------------------------------------------------------------------
REPORT:,Equipment Summary
FOR:,Entire Facility
Central Plant

,,Type,Reference Capacity [Btu/h],Reference Efficiency [Btuh/Btuh],Rated Capacity [Btu/h],Rated Efficiency [Btuh/Btuh],IPLV in SI Units [W/W],IPLV in IP Units [Btu/W-h]
,CENTRAL BOILER,Boiler:HotWater,443204.07,0.80,,,,


Cooling Coils

,,Type,Design Coil Load [Btu/h],Nominal Total Capacity [Btu/h],Nominal Sensible Capacity [Btu/h],Nominal Latent Capacity [Btu/h],Nominal Sensible Heat Ratio,Nominal Efficiency [Btuh/Btuh],Nominal Coil UA Value [Btu/h-F],Nominal Coil Surface Area [ft2]
,DX COOLING COIL_UNIT1_FRONTROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,12710.67,10176.86,2533.80,0.80,3.97,,
,DX COOLING COIL_UNIT2_FRONTROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,7408.63,5931.46,1477.17,0.80,3.97,,
,DX COOLING COIL_UNIT3_FRONTROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,10098.79,8085.65,2013.14,0.80,3.97,,
,DX COOLING COIL_UNIT1_BACKROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,11752.88,9410.01,2342.88,0.80,3.97,,
,DX COOLING COIL_UNIT2_BACKROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,7282.37,5827.45,1454.91,0.80,3.97,,
,DX COOLING COIL_UNIT3_BACKROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,9470.63,7582.71,1887.92,0.80,3.97,,
,DX COOLING COIL_UNIT1_FRONTROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,12439.86,9960.04,2479.82,0.80,3.97,,
,DX COOLING COIL_UNIT2_FRONTROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,7469.31,5980.34,1488.97,0.80,3.97,,
,DX COOLING COIL_UNIT3_FRONTROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,10089.74,8078.40,2011.34,0.80,3.97,,
,DX COOLING COIL_UNIT1_BACKROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,11402.89,9129.79,2273.11,0.80,3.97,,
,DX COOLING COIL_UNIT2_BACKROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,7298.73,5842.74,1455.99,0.80,3.97,,
,DX COOLING COIL_UNIT3_BACKROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,9388.15,7516.67,1871.48,0.80,3.97,,
,DX COOLING COIL_UNIT1_FRONTROW_TOPFLOOR,Coil:Cooling:DX:SingleSpeed,,12737.50,10198.35,2539.15,0.80,3.97,,
,DX COOLING COIL_UNIT2_FRONTROW_TOPFLOOR,Coil:Cooling:DX:SingleSpeed,,8048.73,6443.49,1605.24,0.80,3.97,,
,DX COOLING COIL_UNIT3_FRONTROW_TOPFLOOR,Coil:Cooling:DX:SingleSpeed,,10058.02,8053.01,2005.01,0.80,3.97,,
,DX COOLING COIL_UNIT1_BACKROW_TOPFLOOR,Coil:Cooling:DX:SingleSpeed,,12110.80,9696.57,2414.22,0.80,3.97,,
,DX COOLING COIL_UNIT2_BACKROW_TOPFLOOR,Coil:Cooling:DX:SingleSpeed,,8031.46,6427.38,1604.09,0.80,3.97,,
,DX COOLING COIL_UNIT3_BACKROW_TOPFLOOR,Coil:Cooling:DX:SingleSpeed,,9376.62,7507.44,1869.18,0.80,3.97,,
Nominal values are gross at rated conditions, i.e., the supply air fan heat and electric power NOT accounted for.


DX Cooling Coils

,,DX Cooling Coil Type,Standard Rated Net Cooling Capacity [ton],Standard Rated Net COP [Btuh/Btuh],EER [Btu/W-h],SEER User [Btu/W-h],SEER Standard [Btu/W-h],IEER [Btu/W-h]
,DX COOLING COIL_UNIT1_FRONTROW_BOTTOMFLOOR,,1.0,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT2_FRONTROW_BOTTOMFLOOR,,0.6,3.21,10.94,11.59,11.14,11.15
,DX COOLING COIL_UNIT3_FRONTROW_BOTTOMFLOOR,,0.8,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT1_BACKROW_BOTTOMFLOOR,,0.9,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT2_BACKROW_BOTTOMFLOOR,,0.6,3.21,10.97,11.62,11.17,11.19
,DX COOLING COIL_UNIT3_BACKROW_BOTTOMFLOOR,,0.8,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT1_FRONTROW_MIDDLEFLOOR,,1.0,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT2_FRONTROW_MIDDLEFLOOR,,0.6,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT3_FRONTROW_MIDDLEFLOOR,,0.8,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT1_BACKROW_MIDDLEFLOOR,,0.9,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT2_BACKROW_MIDDLEFLOOR,,0.6,3.19,10.90,11.54,11.10,11.09
,DX COOLING COIL_UNIT3_BACKROW_MIDDLEFLOOR,,0.7,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT1_FRONTROW_TOPFLOOR,,1.0,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT2_FRONTROW_TOPFLOOR,,0.6,3.19,10.90,11.54,11.10,11.08
,DX COOLING COIL_UNIT3_FRONTROW_TOPFLOOR,,0.8,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT1_BACKROW_TOPFLOOR,,1.0,3.19,10.89,11.54,11.09,11.07
,DX COOLING COIL_UNIT2_BACKROW_TOPFLOOR,,0.6,3.20,10.91,11.55,11.10,11.10
,DX COOLING COIL_UNIT3_BACKROW_TOPFLOOR,,0.7,3.19,10.89,11.54,11.09,11.07
ANSI/AHRI ratings account for supply air fan heat and electric power. SEER User is calculated using user-input PLF curve and cooling coefficient of degradation whereas SEER Standard is calculated using AHRI Std 210/240-2008 default PLF curve and cooling coefficient of degradation.


DX Cooling Coil ASHRAE 127 Standard Ratings Report

,,DX Cooling Coil Type,Rated Net Cooling Capacity Test A [ton],Rated Electric Power Test A [W],Rated Net Cooling Capacity Test B [ton],Rated Electric Power Test B [W],Rated Net Cooling Capacity Test C [ton],Rated Electric Power Test C [W],Rated Net Cooling Capacity Test D [ton],Rated Electric Power Test D [W]
,DX COOLING COIL_UNIT1_FRONTROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT2_FRONTROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT3_FRONTROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT1_BACKROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT2_BACKROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT3_BACKROW_BOTTOMFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT1_FRONTROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT2_FRONTROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT3_FRONTROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
,DX COOLING COIL_UNIT1_BACKROW_MIDDLEFLOOR,Coil:Cooling:DX:SingleSpeed,,,,,,,,
