Loading (p.u.),Name,Bus1,Bus2
1.004509252812069,Line.l(r:p1ulv27934-udt11914lv),udt11914lv.1.2.3,p1ulv27934.1.2.3
1.0053314410570118,Line.l(r:p1ulv41774-udt16449lv),udt16449lv.1.2,p1ulv41774.1.2
1.006524197426275,Line.l(r:udm43434-udt13346lv),udt13346lv.1.2,udm43434.1.2
1.006524203025586,Line.l(r:p1ulv50767-udm43434),udm43434.1.2,p1ulv50767.1.2
1.0106498474634176,Line.l(r:udm46105-udt14907lv),udt14907lv.1.2,udm46105.1.2
1.0115120835330307,Line.l(r:p1ulv47749-udt14682lv),udt14682lv.1.2,p1ulv47749.1.2
1.0121567926302368,Line.l(r:udm4156-udt1026lv),udt1026lv.1.2,udm4156.1.2
1.017566135707838,Line.l(r:udm21201-udt5620lv),udt5620lv.1.2,udm21201.1.2
1.022750318186551,Line.l(r:p1ulv35603-udt14454lv),udt14454lv.1.2,p1ulv35603.1.2
1.0229833413882217,Line.l(r:p1ulv29977-udt12786lv),udt12786lv.1.2,p1ulv29977.1.2
1.0282532204180017,Line.l(r:p1ulv34803-udt14226lv),udt14226lv.1.2,p1ulv34803.1.2
1.0292120537497524,Line.l(r:udm4186-udt1030lv),udt1030lv.1.2,udm4186.1.2
1.0383846318735213,Line.l(r:p1ulv37742-udt14912lv),udt14912lv.1.2,p1ulv37742.1.2
1.0429912953210796,Line.l(r:udm5484-udt1349lv),udt1349lv.1.2,udm5484.1.2
1.0459823145809568,Line.l(r:udm3425-udt822lv),udt822lv.1.2,udm3425.1.2
1.0475355967601376,Line.l(r:p1ulv36931-udt14739lv),udt14739lv.1.2,p1ulv36931.1.2
1.0478575876224345,Line.l(r:udm38177-udt11298lv),udt11298lv.1.2,udm38177.1.2
1.0478576080182085,Line.l(r:p1ulv26727-udm38177),udm38177.1.2,p1ulv26727.1.2
1.0530440891200143,Line.l(r:udm48513-udt15785lv),udt15785lv.1.2,udm48513.1.2
1.053534037939162,Line.l(r:udm124-udt33lv),udt33lv.1.2,udm124.1.2
1.05353404242873,Line.l(r:p1ulv47882-udm124),udm124.1.2,p1ulv47882.1.2
1.0574886936404868,Line.l(r:p1ulv47664-udt18291lv),udt18291lv.1.2,p1ulv47664.1.2
1.0657246936933926,Line.l(r:udm38799-udt11483lv),udt11483lv.1.2,udm38799.1.2
1.0657246971727343,Line.l(r:p1ulv41206-udm38799),udm38799.1.2,p1ulv41206.1.2
1.0701633918491842,Line.l(r:p1ulv29519-udt12600lv),udt12600lv.1.2,p1ulv29519.1.2
