OpenDSS Value (p.u.),Bus
0.9730861319275604,p1ulv27934
0.9738300299330764,p1ulv33022
0.9745676060057796,p1ulv26551
0.9748761592526173,p1ulv45925
0.9752130092398669,udm44143
0.975862035203856,udm44144
0.9770510215928822,udm37847
0.9771782815791945,udt13731lv
0.9772022139528782,p1ulv32943
0.9800077965135997,p1ulv41323
0.9804965277291208,udm37848
0.9837641874889144,udt11186lv
0.9848118173480778,p1ulv8815
0.9854718337645102,udt3988lv
0.9854769973466935,p1ulv2826
0.9856804277657066,p1ulv38294
0.9861014541513121,p1ulv28854
0.9862550021540865,udm37272
0.9864272409708663,udt11914lv
0.9871354755924289,udt13702lv
0.9877650960083647,p1ulv35507
0.9878698212923744,p1ulv49395
0.9881000505039914,udt1319lv
0.9881031474995089,p1ulv29501
0.9883665611152637,p1ulv47332
0.9887786606181899,p1ulv45978
0.9890300734312678,udm45347
0.9892568718883407,udm45348
0.9898263718391705,udt14415lv
0.9906422626580682,p1ulv2877
0.9907067650495458,udt17837lv
0.9907420490099159,p1ulv2879
0.9913835055763229,udm5447
0.9918381219010982,p1ulv31589
0.991860893409677,udm5448
0.9922178489729764,p1ulv27665
0.9924149569245851,udt13314lv
0.9930091707895726,p1ulv28354
0.9931404248178951,udt18229lv
0.9934570076420908,p1ulv37648
0.9936220342650461,p1ulv50393
0.9938083542464788,p1ulv26273
0.9938639580937223,udm3490
0.9939532916897278,udt18939lv
0.9940199276586862,p1ulv1638
0.9940521415970341,udt12129lv
0.9942243428077119,udm37271
0.9944581794953905,udt14884lv
0.9945712116265628,p1ulv2853
0.9946722090231938,udt12591lv
0.9949322332909544,p1ulv34587
0.9953235055891296,p1ulv39162
0.9955644372334977,p1umv85
0.9959705574470905,udm5460
0.9961460370628095,udm15555
0.9961638777000207,udm3489
0.9962810432370154,p1ulv44484
0.9964356955399051,udt11012lv
0.9966589724232555,udm5461
0.996914374147619,p1ulv10109
0.9969911870462844,udm15559
0.9969916152584236,udt13731
0.9969929961726537,udt13731-udt14415x
0.9970054156361131,p1ulv26339
0.9970166525749944,p1umv85-udt14415x
0.9970309437449317,udt13731-udt14415xx
0.9970323174223187,udt14415
0.9970475254617032,udt14415-udt3988x
0.997163318359127,p1ulv29568
0.9971758352543181,udt836lv
0.9972040130396789,p1ulv38604
0.9972109126803568,p1ulv35598
0.9972598633544796,udt13013lv
0.997474585285935,p1ulv35496
0.9974863210088282,p1umv61
0.9975368941361559,p1ulv29725
0.9976003817608976,p1ulv27240
0.9976014835175633,p1ulv47173
0.9977568738831429,p1ulv1926
0.9977654553370485,p1ulv36496
0.997806974905578,p1ulv31373
0.9979483259516061,p1ulv30557
0.9980850012930101,udt13233lv
0.9981165461441809,p1ulv36324
0.9981656474840244,p1ulv1613
0.9981673302111922,udt13314
0.9981682429684167,udt1328-udt13314xx
0.9981756010713363,p1ulv2915
0.998188328838224,udt1328-udt13314x
0.9981892357167346,udt1328
0.9981899592105711,udt1328-udt17837x
0.9982102606917067,udt1328-udt17837xx
0.9982109764622292,udt17837
0.9982113660537898,udt13013-udt17837xx
0.9982124618343665,udt17837-udt3988x
0.9982252726292976,udt13013-udt17837x
0.9982256538769955,udt13013
0.9982508155701069,udt14410lv
0.998297773851426,udt14415-udt3988xx
0.9983115007422164,udt17837-udt3988xx
0.9983129679497336,udt3988
0.9983189964590541,udt12616lv
0.9983348348844953,p1ulv36767
0.9984324645269528,udt14590lv
0.9984728483876354,udm15548
0.9984850034992125,udm41922
0.9985623481195972,p1ulv34708
0.9985717111059547,udm37423
0.9986195853042168,p1ulv2891
0.9986268562374199,udt11831lv
0.998653570985266,udt11612lv
0.9986606201560657,p1ulv2866
0.9987477072031821,udt12129-udt3988x
0.9987784114172694,udt12129
0.998867714522012,udm42015
0.999003353930658,p1ulv44292
0.9990228384595576,udm5442
0.9990765738208888,udt14696lv
0.9991023070682254,udm5480
0.9991574128759244,udm5467
0.9991756468140147,p1ulv8809
0.999212563383515,udt1046lv
0.9992228632652351,p1ulv38653
0.9992349279796994,p1ulv36918
0.9992733594537209,udt13837lv
0.999304336165759,p1ulv2861
0.9993573318266776,p1ulv1607
0.999438367425867,p1ulv45751
0.9994473100892691,udm5443
0.9994712927016101,p1ulv57578
0.999510751692056,udm5441
0.999555341867204,udt1321lv
0.9996221831547544,p1ulv2847
0.9996668891826499,p1ulv50610
0.9996740564701762,udt11057lv
0.9998272015528633,p1ulv42526
0.9998439868673096,udm41439
0.9998734914760197,p1ulv44356
0.999888301623578,p1ulv2828
0.9999033423435836,p1ulv8810
0.999978553198168,p1ulv8814
0.9999813789192596,sb2_uhs0_1247_node_2_10
0.9999834300508097,udm15562
0.9999850956969355,sb2_uhs0_1247_node_2_18
0.9999888124770547,sb2_uhs0_1247_bus_2_1
0.9999925292596176,sb2_uhs0_1247_node_2_6
0.9999962460446237,sb2_uhs0_1247_node_2_5
0.9999999628320734,uhs0_69
1.0000516444165548,udm5481
1.000112514421635,p1ulv1898
1.0001746235291498,udt12129-udt1319x
1.0002010733548,udt11612
1.0002036027264631,udt14410
1.00020543465691,udt1319
1.0002091268215088,udt13233
1.0002143173704754,udt13837
1.0002204953738705,p1ulv29371
1.0002257911183443,udt1321-udt13837x
1.0002257911319408,udt1321-udt13233x
1.0002257912175194,udt1321
1.0002729951837006,udt1319-udt1321x
1.0003014184452652,udm41438
1.0004866200530158,p1ulv2882
1.0005383638724243,p1ulv29974
1.0005761163825198,p1ulv8813
1.0005837448461308,p1ulv2896
1.0006201671741954,p1ulv32230
1.00062355240119,p1ulv41257
1.0006751520890065,udm3388
1.0007181375726755,udt1328lv
1.0007462260459588,udm3382
1.0007674189487932,udt835lv
1.000777236157445,p1ulv31724
1.000790083751828,p1ulv30521
1.0007956237581115,udm15565
1.0008110365627214,udt1339lv
1.0008308128079548,udm37424
1.0008977957292409,p1ulv2836
1.0009163582663023,udm15576
1.0009166464860313,p1ulv30458
1.0009297537617505,p1ulv32139
1.0009515895313972,p1ulv2848
1.0009800456273399,p1ulv33364
1.0009925900845027,p1ulv8807
1.0009949053955938,p1ulv28639
1.0010056053918381,udm41270
1.001024876688804,p1ulv43741
1.0010686107460978,udm5444
1.0011210754077966,udt3987lv
1.0011448653962989,p1ulv1924
1.0012920295887753,p1ulv1923
1.0013526888174198,udm15554
1.0013895300632492,p1ulv35196
1.0015171970589636,p1ulv29956
1.0015332148681093,p1ulv49353
1.0015565642535478,udm41267
1.0015631185515823,p1ulv42922
1.001563943672111,udm4254
1.00158951101757,udm5476
1.0016071639603301,p1ulv26419
1.0016226912502364,p1ulv45999
1.001662143708441,udm15570
1.0016720675818864,p1ulv26345
1.0017136355779797,udm48421
1.001721702886471,udm15564
1.0017425341264539,udt1335lv
1.0017442825568956,p1ulv2876
1.0017458598962425,udm4256
1.0017617793095812,p1ulv49526
1.0018053401161306,udm15544
1.0018196896400084,p1ulv29688
1.001837005646794,p1ulv29482
1.0018418646517646,p1ulv50978
1.0018434418775781,p1ulv33741
1.00185048306673,udm15553
1.0018720648378419,p1ulv2897
1.0018847162117765,p1ulv27659
1.0018983135216537,p1ulv47732
1.0019025943329347,udm41437
1.001945713223086,p1ulv35304
1.001947666985378,p1ulv43983
1.0019561964797852,udt12583lv
