OpenDSS Value (p.u.),Bus
1.0502822193486598,udt18822lv
1.050463903289933,p1ulv36060
1.0514572172308319,p1ulv35521
1.051534573327371,p1ulv44007
1.0516104414220202,p1ulv41774
1.0518319159063598,p1ulv49873
1.0519458854481318,p1ulv45870
1.0531798496871458,p1ulv38797
1.053424875370249,p1ulv54601
1.0540187062240196,p1ulv28160
1.054908102336627,udm49921
1.0549368992308426,p1ulv44559
1.0558913360830147,udm430
1.055912514298314,p1ulv40194
1.0560422920094972,udm56510
1.0561635760506247,p1ulv42350
1.05676878091051,p1ulv31559
1.0580631090971877,p1ulv31563
1.0583739610485323,udm45803
1.0590182646378967,p1ulv50398
1.0595345189474037,p1ulv47092
1.059757676283126,udm50762
1.0632371529990041,p1ulv10110
1.063706217119061,p1ulv48938
1.0642443343468464,p1ulv56866
1.0643760926441461,p1ulv53511
1.064386617075269,p1ulv28629
1.0645513715639576,udm38177
1.064947802993963,p1ulv39021
1.065123119779477,udm4160
1.065579377145626,p1ulv60145
1.0717310658429469,p1ulv55944
1.072435952304891,p1ulv41446
1.0726371866273154,p1ulv47511
1.074139087391788,p1ulv53804
1.074517377988062,udm56511
1.0745464745796205,p1ulv41817
1.0746283635982772,p1ulv26727
1.0751497963383896,p1ulv2855
1.076091432494634,udm429
1.0772817055008894,p1ulv58512
1.0822955271035073,p1ulv50980
1.0823331722720058,udm48092
1.0915350656229408,p1ulv38291
1.0994298237169793,p1ulv52048
1.1071709230111642,p1ulv56186
1.1102962791057434,p1ulv45336
1.1104638493885062,p1ulv43305
1.174450777682685,udm53726
1.2032119829561554,p1ulv59517
1.2231388992272958,p1ulv44993
