Loading (p.u.),Name,Bus1,Bus2
1.092513764329878,Line.l(r:p1ulv35565-udt14441lv),udt14441lv.1.2,p1ulv35565.1.2
1.1005550164409479,Line.padswitch(r:udt13161-udt1955)u_76338,udt13161.1.2.3,udt13161-udt1955x.1.2.3
1.1058831259905282,Line.padswitch(r:udt13161-udt8594)u_76341,udt13161-udt8594x.1.2.3,udt13161.1.2.3
1.1143132344322535,Line.l(r:udm28496-udt7782lv),udt7782lv.1.2,udm28496.1.2
1.5067656445027946,Line.l(r:p1ulv16119-udm28495),udm28495.1.2,p1ulv16119.1.2
1.5396819007047597,Line.l(r:udm28495-udt7782lv),udt7782lv.1.2,udm28495.1.2
1.5732958593721382,Line.l(r:udm43829-udt13541lv),udt13541lv.1.2,udm43829.1.2
1.5732958620604547,Line.l(r:p1ulv32252-udm43829),udm43829.1.2,p1ulv32252.1.2
1.6151659030806729,Line.l(r:p1ulv39163-udm28496),udm28496.1.2,p1ulv39163.1.2
2.42076097411224,Line.l(r:udm18221-udt4812lv),udt4812lv.1.2,udm18221.1.2
2.420761149387309,Line.l(r:p1ulv10420-udm18221),udm18221.1.2,p1ulv10420.1.2
2.439700277101712,Line.l(r:p1ulv28684-udt12288lv),udt12288lv.1.2,p1ulv28684.1.2
2.600303163842995,Line.l(r:p1ulv27147-udt11561lv),udt11561lv.1.2,p1ulv27147.1.2
2.6714576005384263,Line.l(r:p1ulv41309-udt16182lv),udt16182lv.1.2,p1ulv41309.1.2
2.6762023860628465,Line.l(r:udm18222-udt4812lv),udt4812lv.1.2,udm18222.1.2
2.6762025196826307,Line.l(r:p1ulv49327-udm18222),udm18222.1.2,p1ulv49327.1.2
2.730910577910319,Line.l(r:udm30894-udt8610lv),udt8610lv.1.2,udm30894.1.2
2.7778289541930876,Line.l(r:udm2869-udt687lv),udt687lv.1.2,udm2869.1.2
2.777829041651277,Line.l(r:p1ulv1286-udm2869),udm2869.1.2,p1ulv1286.1.2
2.817956725756588,Line.l(r:p1ulv30626-udt13045lv),udt13045lv.1.2,p1ulv30626.1.2
2.8321203769293284,Line.l(r:p1ulv44418-udm30897),udm30897.1.2,p1ulv44418.1.2
2.8491511458645506,Line.l(r:p1ulv31377-udt12525lv),udt12525lv.1.2,p1ulv31377.1.2
2.877581631722211,Line.l(r:udm30894-udm30897),udm30894.1.2,udm30897.1.2
2.902339273070037,Line.l(r:p1ulv1287-udt687lv),udt687lv.1.2,p1ulv1287.1.2
3.002165622012115,Line.l(r:udm42571-udt12931lv),udt12931lv.1.2,udm42571.1.2
3.002165769598943,Line.l(r:p1ulv30346-udm42571),udm42571.1.2,p1ulv30346.1.2
3.056128175458286,Line.l(r:udm38270-udt11324lv),udt11324lv.1.2,udm38270.1.2
3.056128331878082,Line.l(r:p1ulv35012-udm38270),udm38270.1.2,p1ulv35012.1.2
