Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
264.14956719090924,763.9676622092824,34.57601417670317,11222.719558199642,7628.654354933779,3594.065203265889,170,12,30
