Loading (p.u.),Name,Bus1,Bus2
1.015561236738692,Line.l(r:p1ulv46876-udt18124lv),udt18124lv.1.2,p1ulv46876.1.2
1.020647955314504,Line.l(r:p1ulv54277-udt3965lv),udt3965lv.1.2,p1ulv54277.1.2
1.0247933636085633,Line.l(r:udm2097-udt523lv),udt523lv.1.2,udm2097.1.2
1.0405324402572969,Line.l(r:udm20316-udt5403lv),udt5403lv.1.2,udm20316.1.2
1.0496875343264722,Line.l(r:udm2102-udt523lv),udt523lv.1.2,udm2102.1.2
1.064749926738411,Line.l(r:udm15518-udt3978lv),udt3978lv.1.2,udm15518.1.2
1.0919449573127247,Line.l(r:p1ulv56277-udt20217lv),udt20217lv.1.2,p1ulv56277.1.2
1.0939900957185906,Line.l(r:udm56523-udt18882lv),udt18882lv.1.2,udm56523.1.2
1.0939901365211282,Line.l(r:p1ulv50168-udm56523),udm56523.1.2,p1ulv50168.1.2
1.1225872856572972,Line.l(r:udm15505-udt3976lv),udt3976lv.1.2,udm15505.1.2
1.134668053277589,Line.l(r:udm59012-udt20159lv),udt20159lv.1.2,udm59012.1.2
1.323145339616842,Line.l(r:p1ulv47949-udt18360lv),udt18360lv.1.2,p1ulv47949.1.2
1.327723248732666,Line.l(r:udm56401-udt18832lv),udt18832lv.1.2,udm56401.1.2
1.3885660461188165,Line.l(r:udm52075-udm52079),udm52079.1.2,udm52075.1.2
1.400201980041704,Line.l(r:udm46897-udt15378lv),udt15378lv.1.2,udm46897.1.2
1.410232198928751,Line.l(r:udm15505-udm15509),udm15505.1.2,udm15509.1.2
1.4256498318350757,Line.l(r:udm9340-udt2336lv),udt2336lv.1.2,udm9340.1.2
1.4256499661902418,Line.l(r:p1ulv5060-udm9340),udm9340.1.2,p1ulv5060.1.2
1.4760795495807195,Line.l(r:udm15507-udt3976lv),udt3976lv.1.2,udm15507.1.2
1.4847439855201303,Line.l(r:udm53359-udt17456lv),udt17456lv.1.2,udm53359.1.2
1.488746415919662,Line.l(r:p1ulv57224-udt17552lv),udt17552lv.1.2,p1ulv57224.1.2
1.5241895009202893,Line.l(r:p1ulv47991-udm53358),udm53358.1.2,p1ulv47991.1.2
1.531046422849259,Line.l(r:p1ulv5092-udt2361lv),udt2361lv.1.2,p1ulv5092.1.2
1.5345262059111198,Line.l(r:p1ulv57145-udt20365lv),udt20365lv.1.2,p1ulv57145.1.2
1.5356289534119318,Line.l(r:p1ulv39632-udm46897),udm46897.1.2,p1ulv39632.1.2
1.536373543989786,Line.l(r:udm53359-udm53362),udm53359.1.2,udm53362.1.2
1.5363735854712364,Line.l(r:p1ulv59401-udm53362),udm53362.1.2,p1ulv59401.1.2
1.5374795298869635,Line.l(r:p1ulv56901-udm15509),udm15509.1.2,p1ulv56901.1.2
1.5409934901793767,Line.l(r:p1ulv46756-udm52077),udm52077.1.2,p1ulv46756.1.2
1.5425178215204463,Line.l(r:p1ulv58592-udm56399),udm56399.1.2,p1ulv58592.1.2
1.5458338614574603,Line.l(r:udm2167-udm2168),udm2168.1.2,udm2167.1.2
1.545833889784399,Line.l(r:p1ulv50174-udm2167),udm2167.1.2,p1ulv50174.1.2
1.546454975071008,Line.l(r:p1ulv59986-udt17743lv),udt17743lv.1.2,p1ulv59986.1.2
1.5580712084400916,Line.l(r:udm17586-udt4655lv),udt4655lv.1.2,udm17586.1.2
1.5580712229281153,Line.l(r:p1ulv48677-udm17586),udm17586.1.2,p1ulv48677.1.2
1.560613318285284,Line.l(r:udm52076-udm52077),udm52077.1.2,udm52076.1.2
1.5650672696615238,Line.l(r:udm56401-udm56403),udm56401.1.2,udm56403.1.2
1.591805255358467,Line.l(r:p1ulv52370-udt19345lv),udt19345lv.1.2,p1ulv52370.1.2
1.6194636877543847,Line.l(r:udm48667-udt15825lv),udt15825lv.1.2,udm48667.1.2
1.6194636944713918,Line.l(r:p1ulv60472-udm48667),udm48667.1.2,p1ulv60472.1.2
1.6220043041346954,Line.l(r:udm52076-udm52080),udm52076.1.2,udm52080.1.2
1.6220043063171643,Line.l(r:p1ulv58471-udm52080),udm52080.1.2,p1ulv58471.1.2
1.6259825615658112,Line.l(r:udm1596-udt407lv),udt407lv.1.2,udm1596.1.2
1.6259825628188331,Line.l(r:p1ulv829-udm1596),udm1596.1.2,p1ulv829.1.2
1.6330022671867177,Line.l(r:udm56402-udm56403),udm56403.1.2,udm56402.1.2
1.633002269713433,Line.l(r:p1ulv56031-udm56402),udm56402.1.2,p1ulv56031.1.2
1.6351135030716946,Line.goab_disswitch(r:udt19534-udt5246)u_85160,udt19534.1.2.3,udt19534-udt5246x.1.2.3
1.6409489128278065,Line.l(r:udm48666-udt15825lv),udt15825lv.1.2,udm48666.1.2
1.6446370444552787,Line.l(r:udm15503-udm15507),udm15507.1.2,udm15503.1.2
1.6473532946071305,Line.l(r:p1ulv52252-udt17105lv),udt17105lv.1.2,p1ulv52252.1.2
1.66154396356662,Line.l(r:udm2102-udm2104),udm2102.1.2,udm2104.1.2
1.6725863193479067,Line.l(r:p1ulv49905-udm56399),udm56399.1.2,p1ulv49905.1.2
1.6756268990920171,Line.l(r:p1ulv48321-udt18475lv),udt18475lv.1.2,p1ulv48321.1.2
1.6833862588438082,Line.l(r:p1ulv55687-udm52079),udm52079.1.2,p1ulv55687.1.2
1.6931197375046587,Line.l(r:p1ulv830-udt408lv),udt408lv.1.2,p1ulv830.1.2
1.6938173833566887,Line.l(r:p1ulv968-udm2097),udm2097.1.2,p1ulv968.1.2
1.6960505410901707,Line.l(r:p1ulv40248-udt15825lv),udt15825lv.1.2,p1ulv40248.1.2
1.7003900414036135,Line.l(r:udm48665-udm48666),udm48666.1.2,udm48665.1.2
1.700390212783647,Line.l(r:p1ulv53201-udm48665),udm48665.1.2,p1ulv53201.1.2
1.7008340543850908,Line.l(r:udm55658-udt18441lv),udt18441lv.1.2,udm55658.1.2
1.7008341948635544,Line.l(r:p1ulv48173-udm55658),udm55658.1.2,p1ulv48173.1.2
1.7141227962628374,Line.l(r:p1ulv44720-udm52075),udm52075.1.2,p1ulv44720.1.2
1.7216377589169294,Line.l(r:udm59011-udm59012),udm59012.1.2,udm59011.1.2
1.721638000979372,Line.l(r:p1ulv55970-udm59011),udm59011.1.2,p1ulv55970.1.2
1.7242007283371834,Line.l(r:p1ulv8802-udm15518),udm15518.1.2,p1ulv8802.1.2
1.7256512633912267,Line.l(r:p1ulv61114-udm2104),udm2104.1.2,p1ulv61114.1.2
1.7375044999329352,Line.l(r:udm15503-udm15508),udm15503.1.2,udm15508.1.2
1.7375045434418024,Line.l(r:p1ulv55299-udm15508),udm15508.1.2,p1ulv55299.1.2
1.7467356256709416,Line.l(r:p1ulv58472-udm52081),udm52081.1.2,p1ulv58472.1.2
1.7763682476427496,Line.l(r:p1ulv41976-udt523lv),udt523lv.1.2,p1ulv41976.1.2
1.7990934820437312,Line.l(r:p1ulv51492-udm2168),udm2168.1.2,p1ulv51492.1.2
1.8075078363367862,Line.l(r:p1ulv60863-udt18832lv),udt18832lv.1.2,p1ulv60863.1.2
2.031498589186019,Line.l(r:p1ulv10025-udt4655lv),udt4655lv.1.2,p1ulv10025.1.2
2.0902275451835233,Line.l(r:udm52077-udm52081),udm52081.1.2,udm52077.1.2
2.221237429288565,Line.l(r:udm52079-udt16955lv),udt16955lv.1.2,udm52079.1.2
2.372127285415043,Line.l(r:p1ulv49860-udt18818lv),udt18818lv.1.2,p1ulv49860.1.2
2.4191754506876393,Line.l(r:udm50973-udt16527lv),udt16527lv.1.2,udm50973.1.2
