Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
414.0600348060697,-2186.4366243381796,18.937664609025795,13846.516227362594,12329.536864366042,1516.9793629965188,170,12,30
