Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.2999854759201217,Transformer.tr(r:udt10418-udt10418lv),udt10418,150.0,3
1.3058713884995445,Transformer.tr(r:udt16817-udt16817lv),udt16817.1,50.0,1
1.345769844591616,Transformer.tr(r:udt10909-udt10909lv),udt10909,150.0,3
1.3816621624878382,Transformer.tr(r:udt1332-udt1332lv),udt1332.3,50.0,1
1.3905894694037546,Transformer.tr(r:udt14211-udt14211lv),udt14211.2,50.0,1
1.4053422357455168,Transformer.tr(r:udt4331-udt4331lv),udt4331.2,50.0,1
1.4223565678507737,Transformer.tr(r:udt4322-udt4322lv),udt4322.1,50.0,1
1.4428196339809594,Transformer.tr(r:udt18601-udt18601lv),udt18601.3,50.0,1
1.584063425240194,Transformer.tr(r:udt10561-udt10561lv),udt10561.3,50.0,1
1.6261007616712537,Transformer.tr(r:udt18207-udt18207lv),udt18207.3,50.0,1
1.6643685077244879,Transformer.tr(r:udt4308-udt4308lv),udt4308.1,50.0,1
1.698847395621012,Transformer.tr(r:udt13426-udt13426lv),udt13426.2,50.0,1
1.7055772003142313,Transformer.tr(r:udt14727-udt14727lv),udt14727.1,50.0,1
1.762440912002803,Transformer.tr(r:udt13999-udt13999lv),udt13999.1,50.0,1
1.93673110454256,Transformer.tr(r:udt11752-udt11752lv),udt11752.3,75.0,1
2.122784119937357,Transformer.tr(r:udt12543-udt12543lv),udt12543,100.0,3
2.7428548576444562,Transformer.tr(r:udt15989-udt15989lv),udt15989.2,50.0,1
2.7636301987432583,Transformer.tr(r:udt1343-udt1343lv),udt1343.3,25.0,1
2.847590992864395,Transformer.tr(r:udt14730-udt14730lv),udt14730.3,25.0,1
2.9100849300952567,Transformer.tr(r:udt14369-udt14369lv),udt14369.2,25.0,1
2.923020613661428,Transformer.tr(r:udt11505-udt11505lv),udt11505.2,25.0,1
2.926627983367788,Transformer.tr(r:udt1322-udt1322lv),udt1322.2,25.0,1
2.95835031558431,Transformer.tr(r:udt14372-udt14372lv),udt14372.3,25.0,1
2.9699673979840986,Transformer.tr(r:udt13528-udt13528lv),udt13528.2,25.0,1
2.9765203179313344,Transformer.tr(r:udt11242-udt11242lv),udt11242.3,75.0,1
2.98453755256968,Transformer.tr(r:udt17379-udt17379lv),udt17379.1,25.0,1
2.984612298095601,Transformer.tr(r:udt15107-udt15107lv),udt15107.1,25.0,1
3.0006066972340513,Transformer.tr(r:udt18303-udt18303lv),udt18303.3,25.0,1
3.0303620094686203,Transformer.tr(r:udt4839-udt4839lv),udt4839.2,25.0,1
3.051847041705707,Transformer.tr(r:udt14998-udt14998lv),udt14998.1,25.0,1
3.0637896644290845,Transformer.tr(r:udt4329-udt4329lv),udt4329.1,50.0,1
3.0980997652547075,Transformer.tr(r:udt11977-udt11977lv),udt11977.2,50.0,1
3.1102883966767774,Transformer.tr(r:udt1324-udt1324lv),udt1324.3,25.0,1
3.140159658435519,Transformer.tr(r:udt4843-udt4843lv),udt4843.2,75.0,1
3.2054270891157,Transformer.tr(r:udt11818-udt11818lv),udt11818.2,25.0,1
3.351955295612568,Transformer.tr(r:udt11278-udt11278lv),udt11278.2,25.0,1
3.371217102258447,Transformer.tr(r:udt13697-udt13697lv),udt13697.1,25.0,1
3.375239636812006,Transformer.tr(r:udt17834-udt17834lv),udt17834.1,25.0,1
3.3775411739279013,Transformer.tr(r:udt12360-udt12360lv),udt12360.1,25.0,1
3.4359915348492485,Transformer.tr(r:udt13891-udt13891lv),udt13891.1,25.0,1
3.4474910180170713,Transformer.tr(r:udt14148-udt14148lv),udt14148.3,25.0,1
3.479386032273399,Transformer.tr(r:udt11005-udt11005lv),udt11005.2,25.0,1
3.525097002202795,Transformer.tr(r:udt14967-udt14967lv),udt14967.2,25.0,1
