Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
118.94663557863281,2276.0005576399917,5.226125063078622,6089.325208712599,5066.5230628739655,1022.8021458386315,170,12,30
