OpenDSS Value (p.u.),Bus
1.050338269175299,p1ulv6553
1.0506769908346332,p1ulv6415
1.052085554150834,p1ulv33875
1.052096109532712,p1ulv42234
1.0522954135708489,p1ulv19494
1.0537539987968552,p1ulv22742
1.0543717507196735,p1ulv44464
1.0544110977560557,p1ulv41233
1.0554380638505356,udm44349
1.0579146191433098,udm11775
1.0594234847508934,udm45591
1.0651411182686887,p1ulv36262
1.0696908742823834,p1ulv6408
1.0719594102317562,udm46619
1.0729964490992887,p1ulv6550
1.0768728645310044,p1ulv45512
1.086613387515389,p1ulv35001
1.0884159113785945,p1ulv50882
