Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
280.06337600172435,-3316.6250648735845,8.444227807595103,7902.366815648991,2769.58022426818,5132.78659138077,170,12,30
