OpenDSS Value (p.u.),Bus
0.9928867766739947,p1ulv6549
1.0056258932889734,p1ulv22703
1.0062730683257781,p1ulv47442
1.0081438137551093,udm11858
1.0089034713848453,p1ulv19562
1.0092256761864125,p1ulv33723
1.0099079524779855,udm38390
1.0101607058055986,p1ulv17764
1.0102965473341798,p1ulv19559
1.011150508722996,p1ulv40954
1.0113579491807982,p1ulv17703
1.0114553812497935,udm30711
1.0116102335421375,p1ulv17771
1.0116424124681098,p1ulv19503
1.0116581382823944,p1ulv45724
1.01207304668272,p1ulv6536
1.0121249296570036,udm30536
1.0121414141852543,p1ulv33279
1.01217331505467,p1ulv17794
1.0126366152550952,udm37712
1.0127254189357155,udm30662
1.0127553020811462,udm32374
1.0128508593247023,p1ulv17755
1.0134654050347018,p1ulv49292
1.0135275764929865,p1ulv17744
1.013546935200153,p1ulv43822
1.0135558576701729,p1ulv22829
1.0135598108750927,p1ulv26464
1.0136071010831187,p1ulv34437
1.0136608300734604,p1ulv28189
1.0138984482520408,p1ulv17763
1.0138991336330285,p1ulv29998
1.0139860945764358,udm30543
1.0139879933629237,udm20855
1.0139906426526708,udm30661
1.014134850758487,p1ulv22718
1.0141408761653543,p1ulv17769
1.0142248710858135,udm30693
1.0143330483646182,udm30640
1.0144887826791176,p1ulv40935
1.014493089709648,udm11876
1.0144970033402547,p1ulv45973
1.014546979018077,p1ulv50495
1.014553468045245,p1ulv44016
1.0147538037223396,p1ulv45509
1.01477360544017,p1ulv22701
1.0148835603703086,p1ulv26447
1.0149267693133366,udm30638
1.0149400913556628,p1ulv47095
1.0149979837447285,udt8543lv
1.0150133584065468,p1ulv17761
1.0150438844775471,p1ulv17774
1.0150550210413116,udm30642
1.015110399161511,udm49519
1.0151337053771454,p1ulv17748
1.0151503903990169,p1ulv46179
1.0151800273032292,udt11138lv
1.0152913981715717,p1ulv17751
1.0153171778455448,udt12795lv
1.0153282654131912,udt2990lv
1.015355601308475,udm30639
1.015378507365708,udm30680
1.0154231200811379,udm20856
1.0154256707954434,p1ulv17772
1.0154466719028976,p1ulv17766
1.0154881313024808,p1ulv17746
1.015490837599796,p1ulv36887
1.0155017604770011,udm30681
1.0155372528125766,p1ulv35486
1.0155911431198286,p1ulv50545
1.015609434464297,udm49520
1.0157165664650223,p1ulv28954
1.0157309028988037,p1ulv31435
1.0157421398330326,udm30641
1.0157567309892053,p1ulv30495
1.0158160099366698,p1ulv35187
1.015822162706691,p1ulv17781
1.015830733083317,p1ulv29765
1.0158611740097192,p1ulv41095
1.01592833216022,p1ulv47445
1.0159523367340304,p1ulv28495
1.0159654560574305,p1ulv30210
1.016028390141122,p1ulv17785
1.016056103431492,udt8554lv
1.0160599780918602,p1ulv42885
1.0161269288739452,udm34743
1.0161357646380869,p1ulv28500
1.0161362620682852,p1ulv44076
1.0161384782454759,udm32377
1.0161709217291706,udm30538
1.0161862419011225,p1ulv47548
1.0161988521243583,p1ulv29686
1.0162136059088025,p1ulv39577
1.0162205505753947,p1ulv42800
1.0162569092383014,p1ulv29070
1.0162638151340455,p1ulv19526
1.0162684472369041,p1ulv37079
1.0162686353440913,p1ulv50653
1.0162792589429372,p1ulv19518
1.0162878194351408,p1ulv17775
1.0162909263559792,p1ulv27122
1.0163064551730954,udm11881
1.0163785048319287,p1ulv22734
1.0163834026711493,p1ulv26605
1.0164198058454588,p1ulv32913
1.0164247677866411,udm34982
1.0164452804895057,udt8550lv
1.0164514403117157,p1ulv37705
1.0164609712394639,p1ulv30540
1.016485655643117,p1ulv12332
1.0165075869819482,p1ulv40720
1.0165150949101305,udm32411
1.0165484261281446,udt16095lv
1.0165666445151886,p1ulv22816
1.0165913607809958,p1ulv19555
1.0166108011250636,p1ulv17745
1.016694875618488,udm30685
1.016695912358948,p1ulv49112
1.0166967762863648,p1ulv47621
1.016696889788014,p1ulv47423
1.0167048642750487,p1ulv28709
1.0167321752617426,udt8535lv
1.0167652940604568,udt12705lv
1.0167702175192948,p1ulv44157
1.0167818176211603,p1ulv37805
1.016792906093007,p1ulv31838
1.0168086467920352,udm30654
1.0168134369045763,p1ulv22825
1.0168413349376917,udm30541
1.0169089892537717,udm11839
1.0169126716178654,p1ulv17749
1.0169281150537584,p1ulv28414
1.0169572232357085,p1ulv38409
1.016973766009015,p1ulv34921
1.0169805779609173,p1ulv28703
1.0169806071661607,p1ulv35123
1.0169982752787137,p1ulv26253
1.0170239459815917,udm30717
1.017033824507513,udm34971
1.017075684374528,p1ulv4310
1.0171006558542366,udm30551
1.0171646943788302,p1ulv29393
1.0171793535376814,p1ulv19545
1.017184135788391,p1ulv28284
1.01721503320272,p1ulv48776
1.0172373462035735,p1ulv43938
1.017271115295947,udm30552
1.0173287875300125,p1ulv12318
1.0173482649398706,udm30692
1.0173528463099748,p1ulv34860
1.017356701241873,p1ulv35271
1.0173803061134894,udm34756
1.0174107171119477,udm32461
1.0174223012273451,udm30697
1.0174263195282054,udm20694
1.0174352658978418,p1ulv27700
1.0174414161518763,udt10094lv
1.0174479314397398,p1ulv19553
1.0174578094806503,p1ulv36538
1.0174898299510078,p1ulv50948
1.017497800811698,udm30537
1.017522496822962,udm30691
1.017541082811804,udm30676
1.017616309149925,p1ulv37552
1.017619569638096,udm30695
1.0176263284715423,udm32409
1.0176491012652005,p1ulv31706
1.017663180210317,p1ulv42164
1.0176688909201417,udt8536lv
1.017671207932648,p1ulv12293
1.0176891053470358,udm32470
1.0176970306205702,p1ulv46055
1.0177382861046027,p1ulv17768
1.0177450080704489,udm11877
1.0177525344651879,udm30707
1.0177586030723502,udm40012
1.0177609443747482,p1ulv19558
1.0177683035909106,p1ulv12336
1.0177931285669737,udm46090
1.0177941209472001,p1ulv17773
1.017829025640375,p1ulv38501
1.0178322377113729,p1ulv33131
1.0178646928205715,udm32387
1.017885867851803,p1ulv27052
1.0179073877589229,p1ulv19543
1.017920782568774,p1ulv32033
1.0179219550192022,p1ulv38247
1.0179428586963453,p1ulv31493
1.01794661566985,udt14640lv
1.0179710485907618,p1ulv42278
1.0179710891741824,p1ulv30145
1.018034511454039,p1ulv42436
1.0180395334578884,udm30649
1.0180513799530848,p1ulv26818
1.0180573125748071,udm32386
1.018069479306352,p1ulv36741
1.0180740354616653,udt8564lv
1.01807482346412,p1ulv17694
1.0180795718922115,p1ulv33492
1.01809938064623,udm37698
1.0181407935485594,udt14638lv
1.0181451658713048,udm30637
1.0182082219138362,udt8561lv
1.0182204654510665,p1ulv50724
1.0182235716583223,udt8538lv
1.0182372322570385,p1ulv41284
1.0182452744901047,p1ulv17805
1.0182479928417085,p1ulv19539
1.0182499314299371,p1ulv33469
1.0182509375182773,p1ulv49152
1.0182940970943228,udm20771
1.0183006100264993,p1ulv47372
1.0183057309000612,p1ulv12339
1.01830748503634,p1ulv17174
1.018333327055383,udm30716
1.018348045729247,udm30713
1.0183564500332016,udm34817
1.0183584105320682,udt8575lv
1.0183631957002626,p1ulv19525
1.0183758444484092,p1ulv29545
1.0183772804670514,udm30677
1.0183805546843405,udm11928
1.018382034969103,udm42895
1.0183903776061756,p1ulv12295
1.018390516737297,p1ulv38270
1.01839969253097,p1ulv30672
1.0184186251400298,p1ulv45728
1.0184322911465524,p1ulv29895
1.0184368333017018,udt13067lv
1.0184376521838674,p1ulv35316
1.0184442609414766,udm30710
1.0184505712015328,udm20797
1.0184534795519256,udt8563lv
1.0184545075973295,p1ulv17783
1.0184549428776606,p1ulv50435
1.0184678317159643,p1ulv22717
1.0184719469717223,p1ulv34506
1.018477981120498,udm32448
1.0184816148888702,udm38382
1.018509140643889,p1ulv34922
1.0185116221249202,udm32375
1.0185145425454123,p1ulv28253
1.018515476461126,p1ulv22694
1.018550795435853,p1ulv17787
1.0185575656190125,p1ulv27908
1.0185766262675031,p1ulv19507
1.0185793675299137,udm30547
1.0185803301044,udm45688
1.0185803768587365,p1ulv33872
1.0185874756200972,p1ulv36954
1.018590218548102,udm34972
1.0186052318102305,udm32424
1.0186092398316915,p1ulv33778
1.0186114039046252,udm20725
1.018615386309016,udm29872
1.0186241248831318,p1ulv31350
1.0186250823554972,p1ulv12340
1.0186381326488188,p1ulv40958
1.0186815788256034,udm11893
1.0186931969243838,udm44388
1.0187117100946916,udt9204lv
1.018712095062114,p1ulv31983
1.0187124003323564,udm20708
1.0187159380624224,p1ulv17705
1.0187208841581956,udm40011
1.0187251594236368,p1ulv38936
1.0187331396571253,p1ulv39553
1.0187401334806467,udm30670
1.0187425670271555,p1ulv22819
1.0187462741691147,p1ulv29004
1.0187736715129003,udt8553lv
1.0187748172828832,udt9207lv
1.0187793697023824,p1ulv19528
1.0187920672842847,p1ulv17782
1.0187987730197796,p1ulv42890
1.0187989162863706,p1ulv22720
1.0188130521615584,p1ulv26689
1.0188135974818713,udm32452
1.0188192385508692,udm40482
1.018819519352966,p1ulv39431
1.018827636748377,p1ulv45906
1.0188324973327045,p1ulv17788
1.0188438914364641,udt11898lv
1.0188801628857846,p1ulv6538
1.018892679458912,p1ulv36259
