Loading (p.u.),Name,Bus1,Bus2
1.0906208594946494,Line.l(r:udm11594-udt2898lv),udt2898lv.1.2,udm11594.1.2
1.0913362893278402,Line.l(r:p1ulv6415-udm11594),udm11594.1.2,p1ulv6415.1.2
1.1154306823180373,Line.l(r:p1ulv6553-udt2991lv),udt2991lv.1.2,p1ulv6553.1.2
1.1165213485603922,Line.l(r:p1ulv42229-udt16681lv),udt16681lv.1.2,p1ulv42229.1.2
1.1514686255965343,Line.l(r:p1ulv46117-udt2109lv),udt2109lv.1.2,p1ulv46117.1.2
1.4536313872313718,Line.l(r:udm44350-udt13833lv),udt13833lv.1.2,udm44350.1.2
1.504888190657121,Line.l(r:udm44349-udm44350),udm44350.1.2,udm44349.1.2
1.5048882437274673,Line.l(r:p1ulv45512-udm44349),udm44349.1.2,p1ulv45512.1.2
1.5086722750053643,Line.l(r:udm11913-udt2991lv),udt2991lv.1.2,udm11913.1.2
1.5086723226523793,Line.l(r:p1ulv6550-udm11913),udm11913.1.2,p1ulv6550.1.2
1.6596510762224672,Line.l(r:p1ulv44464-udt2891lv),udt2891lv.1.2,p1ulv44464.1.2
2.4101359026106715,Line.l(r:p1ulv22742-udt10063lv),udt10063lv.1.2,p1ulv22742.1.2
2.416232876446024,Line.l(r:p1ulv44209-udt17324lv),udt17324lv.1.2,p1ulv44209.1.2
2.566841664417157,Line.l(r:p1ulv33875-udt13995lv),udt13995lv.1.2,p1ulv33875.1.2
2.5810501409003637,Line.l(r:p1ulv41233-udt16163lv),udt16163lv.1.2,p1ulv41233.1.2
2.7175988654653005,Line.l(r:udm11587-udt2894lv),udt2894lv.1.2,udm11587.1.2
2.717599006441417,Line.l(r:p1ulv6408-udm11587),udm11587.1.2,p1ulv6408.1.2
2.779936274184736,Line.l(r:p1ulv19496-udt9165lv),udt9165lv.1.2,p1ulv19496.1.2
2.8286395277853402,Line.l(r:udm29873-udt8235lv),udt8235lv.1.2,udm29873.1.2
2.82863976753267,Line.l(r:p1ulv19494-udm29873),udm29873.1.2,p1ulv19494.1.2
2.9113777238662175,Line.l(r:p1ulv22788-udt10079lv),udt10079lv.1.2,p1ulv22788.1.2
2.9694567030142918,Line.l(r:udm46618-udt15236lv),udt15236lv.1.2,udm46618.1.2
3.0171536862561523,Line.l(r:udm46618-udm46619),udm46618.1.2,udm46619.1.2
3.017154192235886,Line.l(r:p1ulv50882-udm46619),udm46619.1.2,p1ulv50882.1.2
3.1023107755218446,Line.l(r:udm11775-udt2956lv),udt2956lv.1.2,udm11775.1.2
3.1023112474490047,Line.l(r:p1ulv35001-udm11775),udm11775.1.2,p1ulv35001.1.2
3.187241137670125,Line.l(r:p1ulv42234-udt13924lv),udt13924lv.1.2,p1ulv42234.1.2
