Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.2222004852489523,Transformer.tr(r:udt9163-udt9163lv),udt9163,300.0,3
1.3295700772301033,Transformer.tr(r:udt17324-udt17324lv),udt17324.3,50.0,1
1.367674754086229,Transformer.tr(r:udt10063-udt10063lv),udt10063.3,50.0,1
1.379321908622164,Transformer.tr(r:udt13833-udt13833lv),udt13833.1,50.0,1
1.4206385603663925,Transformer.tr(r:udt16163-udt16163lv),udt16163.1,50.0,1
1.4250195657838591,Transformer.tr(r:udt14575-udt14575lv),udt14575.2,50.0,1
1.4284339542723112,Transformer.tr(r:udt9161-udt9161lv),udt9161,300.0,3
1.4755717612237287,Transformer.tr(r:udt2109-udt2109lv),udt2109.2,50.0,1
1.5013270575050182,Transformer.tr(r:udt8235-udt8235lv),udt8235.1,50.0,1
1.5304657905042562,Transformer.tr(r:udt9165-udt9165lv),udt9165.2,50.0,1
1.561346666235905,Transformer.tr(r:udt10079-udt10079lv),udt10079.3,50.0,1
1.5660001581741183,Transformer.tr(r:udt2898-udt2898lv),udt2898.1,50.0,1
1.6089591027062649,Transformer.tr(r:udt16681-udt16681lv),udt16681.3,50.0,1
2.827546452118054,Transformer.tr(r:udt13995-udt13995lv),udt13995.3,25.0,1
2.85393562090545,Transformer.tr(r:udt14674-udt14674lv),udt14674.3,25.0,1
2.874680326999749,Transformer.tr(r:udt2894-udt2894lv),udt2894.3,25.0,1
3.089790216164023,Transformer.tr(r:udt2991-udt2991lv),udt2991.1,50.0,1
3.271724536052478,Transformer.tr(r:udt15236-udt15236lv),udt15236.3,25.0,1
3.3254795805158337,Transformer.tr(r:udt2891-udt2891lv),udt2891.1,25.0,1
3.3906480537317893,Transformer.tr(r:udt2956-udt2956lv),udt2956.3,25.0,1
3.495242029511949,Transformer.tr(r:udt13924-udt13924lv),udt13924.1,25.0,1
