Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
1054.0881868970214,3686.2290456140563,28.59529817202203,42650.814158318295,37994.88518645071,4655.9289718676755,170,12,30
