Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0090350524078333,Transformer.tr(r:udt20394-udt20394lv),udt20394,75.0,3
1.016781324026257,Transformer.tr(r:udt15198-udt15198lv),udt15198,75.0,3
1.0299926222450833,Transformer.tr(r:udt12561-udt12561lv),udt12561,75.0,3
1.0358582126961984,Transformer.tr(r:udt15347-udt15347lv),udt15347,75.0,3
1.1078528454243242,Transformer.tr(r:udt14791-udt14791lv),udt14791.1,75.0,1
1.171179443725809,Transformer.tr(r:udt4547-udt4547lv),udt4547.3,50.0,1
1.1988407141458897,Transformer.tr(r:udt12959-udt12959lv),udt12959,150.0,3
1.2032617660312699,Transformer.tr(r:udt13017-udt13017lv),udt13017,150.0,3
1.2039477118671535,Transformer.tr(r:udt340-udt340lv),udt340,150.0,3
1.2080666485738596,Transformer.tr(r:udt14445-udt14445lv),udt14445,150.0,3
1.2998577448126374,Transformer.tr(r:udt17238-udt17238lv),udt17238,150.0,3
1.3123281328998742,Transformer.tr(r:udt12710-udt12710lv),udt12710.3,50.0,1
1.3350981917936502,Transformer.tr(r:udt12072-udt12072lv),udt12072.3,50.0,1
1.3382944544450759,Transformer.tr(r:udt11779-udt11779lv),udt11779,150.0,3
1.3410432685566975,Transformer.tr(r:udt14189-udt14189lv),udt14189.3,50.0,1
1.3839261196337103,Transformer.tr(r:udt11208-udt11208lv),udt11208.2,50.0,1
1.3867026953330597,Transformer.tr(r:udt12134-udt12134lv),udt12134.2,50.0,1
1.406451738262593,Transformer.tr(r:udt17851-udt17851lv),udt17851,150.0,3
1.4125577457152252,Transformer.tr(r:udt13927-udt13927lv),udt13927.2,50.0,1
1.422522786265216,Transformer.tr(r:udt4562-udt4562lv),udt4562.3,50.0,1
1.437179935364128,Transformer.tr(r:udt15993-udt15993lv),udt15993,150.0,3
1.4959716664508007,Transformer.tr(r:udt14946-udt14946lv),udt14946.2,50.0,1
1.497307201527558,Transformer.tr(r:udt4293-udt4293lv),udt4293.3,50.0,1
1.4978499303764687,Transformer.tr(r:udt11427-udt11427lv),udt11427,150.0,3
1.540964691680581,Transformer.tr(r:udt15100-udt15100lv),udt15100.1,50.0,1
1.55890334000097,Transformer.tr(r:udt2886-udt2886lv),udt2886,150.0,3
1.5707865514587842,Transformer.tr(r:udt12154-udt12154lv),udt12154,150.0,3
1.6304237245062325,Transformer.tr(r:udt13389-udt13389lv),udt13389.2,50.0,1
1.6460903352509,Transformer.tr(r:udt4545-udt4545lv),udt4545.1,50.0,1
1.6651823786922533,Transformer.tr(r:udt12733-udt12733lv),udt12733.1,50.0,1
1.7911018900559035,Transformer.tr(r:udt1879-udt1879lv),udt1879.1,75.0,1
2.047785569137296,Transformer.tr(r:udt12101-udt12101lv),udt12101,100.0,3
