Loading (p.u.),Name,Bus1,Bus2
1.0194595209652753,Line.l(r:udm7542-udt1879lv),udt1879lv.1.2,udm7542.1.2
1.0215026594444843,Line.l(r:p1ulv37156-udt14797lv),udt14797lv.1.2,p1ulv37156.1.2
1.069282646517594,Line.l(r:p1ulv38642-udt15100lv),udt15100lv.1.2,p1ulv38642.1.2
1.0844339001756107,Line.l(r:p1ulv33821-udt13977lv),udt13977lv.1.2,p1ulv33821.1.2
1.1552933382591188,Line.l(r:p1ulv29842-udt12733lv),udt12733lv.1.2,p1ulv29842.1.2
1.2576488102584968,Line.l(r:p1ulv26856-udm7539),udm7539.1.2,p1ulv26856.1.2
1.4748417798754232,Line.l(r:udm10293-udm10294),udm10294.1.2,udm10293.1.2
1.474841823694325,Line.l(r:p1ulv5781-udm10293),udm10293.1.2,p1ulv5781.1.2
1.4881617438704464,Line.l(r:udm25442-udm25443),udm25442.1.2,udm25443.1.2
1.4881618040487408,Line.l(r:p1ulv51391-udm25443),udm25443.1.2,p1ulv51391.1.2
1.4889515220155245,Line.l(r:p1ulv38420-udt15060lv),udt15060lv.1.2,p1ulv38420.1.2
1.4931887282835552,Line.l(r:p1ulv5784-udt2619lv),udt2619lv.1.2,p1ulv5784.1.2
1.4939220973867346,Line.l(r:p1ulv53576-udm58159),udm58159.1.2,p1ulv53576.1.2
1.4943122886139608,Line.l(r:udm10292-udt2617lv),udt2617lv.1.2,udm10292.1.2
1.4943123275044554,Line.l(r:p1ulv5780-udm10292),udm10292.1.2,p1ulv5780.1.2
1.4977456290099989,Line.l(r:udm25483-udt6835lv),udt6835lv.1.2,udm25483.1.2
1.4977457700249461,Line.l(r:p1ulv58091-udm25483),udm25483.1.2,p1ulv58091.1.2
1.5001544207636868,Line.l(r:p1ulv45255-udt17681lv),udt17681lv.1.2,p1ulv45255.1.2
1.5037323670239497,Line.l(r:udm25444-udt6825lv),udt6825lv.1.2,udm25444.1.2
1.5037325259312047,Line.l(r:p1ulv57798-udm25444),udm25444.1.2,p1ulv57798.1.2
1.5295995424624953,Line.l(r:p1ulv32906-udt13688lv),udt13688lv.1.2,p1ulv32906.1.2
1.5663589665802362,Line.l(r:p1ulv32197-udt13521lv),udt13521lv.1.2,p1ulv32197.1.2
1.5838780445734593,Line.l(r:p1ulv33732-udm7542),udm7542.1.2,p1ulv33732.1.2
1.5864661567716487,Line.l(r:udm10296-udt2618lv),udt2618lv.1.2,udm10296.1.2
1.586466160758108,Line.l(r:p1ulv5786-udm10296),udm10296.1.2,p1ulv5786.1.2
1.6175556835564042,Line.l(r:udm17264-udt4555lv),udt4555lv.1.2,udm17264.1.2
1.617555687407942,Line.l(r:p1ulv41114-udm17264),udm17264.1.2,p1ulv41114.1.2
1.6221281580255327,Line.l(r:udm38686-udt11451lv),udt11451lv.1.2,udm38686.1.2
1.6221281633888411,Line.l(r:p1ulv31275-udm38686),udm38686.1.2,p1ulv31275.1.2
1.6344897361726376,Line.l(r:udm25482-udt6835lv),udt6835lv.1.2,udm25482.1.2
1.6344897449139355,Line.l(r:p1ulv14436-udm25482),udm25482.1.2,p1ulv14436.1.2
1.6537716109111078,Line.l(r:p1ulv26650-udm38032),udm38032.1.2,p1ulv26650.1.2
1.6566170246497924,Line.l(r:p1ulv50071-udt17681lv),udt17681lv.1.2,p1ulv50071.1.2
1.699247284167797,Line.l(r:udm10290-udt2617lv),udt2617lv.1.2,udm10290.1.2
