Loading (p.u.),Name,Bus1,Bus2
1.011932034437989,Line.l(r:udm4156-udt1026lv),udt1026lv.1.2,udm4156.1.2
1.0235471552187267,Line.l(r:udm4186-udt1030lv),udt1030lv.1.2,udm4186.1.2
1.037430189592915,Line.l(r:udm5484-udt1349lv),udt1349lv.1.2,udm5484.1.2
1.1220611026781873,Line.l(r:p1ulv33106-udt13761lv),udt13761lv.1.2,p1ulv33106.1.2
1.1311781411282198,Line.l(r:p1ulv2857-udt1342lv),udt1342lv.1.2,p1ulv2857.1.2
1.2141797064723499,Line.l(r:p1ulv10109-udt4711lv),udt4711lv.1.2.3,p1ulv10109.1.2.3
1.2390894440261275,Line.l(r:udm17730-udt4689lv),udt4689lv.1.2,udm17730.1.2
1.2886141000857991,Line.l(r:udm5462-udt1340lv),udt1340lv.1.2,udm5462.1.2
1.288614354486514,Line.l(r:p1ulv2855-udm5462),udm5462.1.2,p1ulv2855.1.2
1.4022434449385024,Line.l(r:p1ulv38797-udm5484),udm5484.1.2,p1ulv38797.1.2
1.4322797149400204,Line.l(r:p1ulv8806-udm15537),udm15537.1.2,p1ulv8806.1.2
1.478953107153004,Line.l(r:udm4156-udm4160),udm4156.1.2,udm4160.1.2
1.4789533586575783,Line.l(r:p1ulv58512-udm4160),udm4160.1.2,p1ulv58512.1.2
1.6440689225438203,Line.l(r:p1ulv60449-udm4186),udm4186.1.2,p1ulv60449.1.2
1.7935330512851304,Line.l(r:p1ulv36060-udm17733),udm17733.1.2,p1ulv36060.1.2
1.8449948364110538,Line.l(r:udm17730-udm17733),udm17730.1.2,udm17733.1.2
2.421256858967708,Line.l(r:p1ulv47092-udt18193lv),udt18193lv.1.2,p1ulv47092.1.2
2.6858526696727223,Line.l(r:p1ulv28629-udt12262lv),udt12262lv.1.2,p1ulv28629.1.2
2.9948623283505396,Line.l(r:udm429-udm430),udm430.1.2,udm429.1.2
2.994862511825986,Line.l(r:p1ulv38291-udm429),udm429.1.2,p1ulv38291.1.2
3.032144268420709,Line.l(r:udm428-udt118lv),udt118lv.1.2,udm428.1.2
3.0515523864701968,Line.l(r:udm428-udm430),udm428.1.2,udm430.1.2
3.113618918102122,Line.l(r:udm17841-udt4712lv),udt4712lv.1.2,udm17841.1.2
3.1136190863706736,Line.l(r:p1ulv10110-udm17841),udm17841.1.2,p1ulv10110.1.2
3.200092003663323,Line.l(r:p1ulv26900-udt11406lv),udt11406lv.1.2,p1ulv26900.1.2
