Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.027725481481539,Transformer.tr(r:udt10713-udt10713lv),udt10713,75.0,3
1.1589988422017354,Transformer.tr(r:udt8351-udt8351lv),udt8351,150.0,3
1.2965333991326085,Transformer.tr(r:udt14511-udt14511lv),udt14511.1,50.0,1
1.340595371749804,Transformer.tr(r:udt7951-udt7951lv),udt7951,150.0,3
1.348928119115953,Transformer.tr(r:udt3999-udt3999lv),udt3999.2,50.0,1
1.4326088385754219,Transformer.tr(r:udt9381-udt9381lv),udt9381.3,50.0,1
1.4637833730934902,Transformer.tr(r:udt4622-udt4622lv),udt4622.3,50.0,1
1.6142479019021925,Transformer.tr(r:udt4619-udt4619lv),udt4619.2,50.0,1
1.6634115779351846,Transformer.tr(r:udt14040-udt14040lv),udt14040.3,50.0,1
1.6997256672745846,Transformer.tr(r:udt4002-udt4002lv),udt4002.2,50.0,1
2.886952715695058,Transformer.tr(r:udt10201-udt10201lv),udt10201.1,25.0,1
2.8942661169970654,Transformer.tr(r:udt10626-udt10626lv),udt10626.3,25.0,1
3.283026670362641,Transformer.tr(r:udt12652-udt12652lv),udt12652.2,25.0,1
3.5344254587797863,Transformer.tr(r:udt9770-udt9770lv),udt9770.2,25.0,1
