Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
2.696036968693042,Transformer.tr(r:udt10617-udt10617lv),udt10617.1,25.0,1
2.8101101362853464,Transformer.tr(r:udt1654-udt1654lv),udt1654.1,50.0,1
2.82429726104642,Transformer.tr(r:udt6739-udt6739lv),udt6739.1,50.0,1
2.8304925292839593,Transformer.tr(r:udt3104-udt3104lv),udt3104.1,25.0,1
2.8470734501944444,Transformer.tr(r:udt2217-udt2217lv),udt2217.2,50.0,1
2.8734370609656614,Transformer.tr(r:udt3161-udt3161lv),udt3161.2,25.0,1
2.8918421535912913,Transformer.tr(r:udt9294-udt9294lv),udt9294.2,25.0,1
2.921410577789415,Transformer.tr(r:udt10606-udt10606lv),udt10606.2,25.0,1
2.934370939464831,Transformer.tr(r:udt10381-udt10381lv),udt10381.2,25.0,1
2.9698866389955088,Transformer.tr(r:udt14819-udt14819lv),udt14819.1,25.0,1
3.0034361000154854,Transformer.tr(r:udt8945-udt8945lv),udt8945.2,50.0,1
3.015376378502241,Transformer.tr(r:udt994-udt994lv),udt994.1,25.0,1
3.0205453453372524,Transformer.tr(r:udt7208-udt7208lv),udt7208.3,25.0,1
3.0212425166113928,Transformer.tr(r:udt9889-udt9889lv),udt9889.2,25.0,1
3.0310382970756766,Transformer.tr(r:udt7923-udt7923lv),udt7923.3,50.0,1
3.0319127783145334,Transformer.tr(r:udt970-udt970lv),udt970.2,25.0,1
3.0509056015976594,Transformer.tr(r:udt972-udt972lv),udt972.3,25.0,1
3.0542620289574933,Transformer.tr(r:udt8791-udt8791lv),udt8791.2,25.0,1
3.0549381753497857,Transformer.tr(r:udt11719-udt11719lv),udt11719.2,25.0,1
3.130785354257232,Transformer.tr(r:udt890-udt890lv),udt890.3,50.0,1
3.133029594373378,Transformer.tr(r:udt7298-udt7298lv),udt7298.1,25.0,1
3.1969825528301405,Transformer.tr(r:udt9933-udt9933lv),udt9933.1,25.0,1
3.2196838902981018,Transformer.tr(r:udt967-udt967lv),udt967.1,25.0,1
3.299720840526278,Transformer.tr(r:udt3101-udt3101lv),udt3101.1,50.0,1
3.3431567853299278,Transformer.tr(r:udt3156-udt3156lv),udt3156.1,25.0,1
3.3803132390719894,Transformer.tr(r:udt7215-udt7215lv),udt7215.3,25.0,1
3.383454458037371,Transformer.tr(r:udt8078-udt8078lv),udt8078.3,25.0,1
3.4116314988204297,Transformer.tr(r:udt14065-udt14065lv),udt14065.3,25.0,1
3.4273587871025395,Transformer.tr(r:udt9801-udt9801lv),udt9801.1,25.0,1
3.45613243622287,Transformer.tr(r:udt13635-udt13635lv),udt13635.1,25.0,1
3.4868788106638426,Transformer.tr(r:udt11748-udt11748lv),udt11748.1,25.0,1
3.507345585001602,Transformer.tr(r:udt3166-udt3166lv),udt3166.1,25.0,1
3.5199809013571803,Transformer.tr(r:udt8236-udt8236lv),udt8236.1,25.0,1
3.8465444360556735,Transformer.tr(r:udt7875-udt7875lv),udt7875.3,75.0,1
