Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
837.6251000917009,-8075.617037095979,10.372273675732819,21013.401511304768,10539.593931170233,10473.807580134808,170,12,30
