Loading (p.u.),Name,Bus1,Bus2
1.0078931175664334,Line.l(r:udm12444-udt3154lv),udt3154lv.1.2,udm12444.1.2
1.0078931218037448,Line.l(r:p1ulv6974-udm12444),udm12444.1.2,p1ulv6974.1.2
1.0187862163084014,Line.l(r:p1ulv17264-udt8277lv),udt8277lv.1.2,p1ulv17264.1.2
1.0490111573146896,Line.l(r:udm27477-udt7466lv),udt7466lv.1.2,udm27477.1.2
1.1069982467553128,Line.l(r:udm3973-udt973lv),udt973lv.1.2,udm3973.1.2
1.1099076927496132,Line.l(r:p1ulv25573-udm4074),udm4074.1.2,p1ulv25573.1.2
1.1226911266341384,Line.l(r:udm32725-udt9300lv),udt9300lv.1.2,udm32725.1.2
1.122691433568484,Line.l(r:p1ulv19884-udm32725),udm32725.1.2,p1ulv19884.1.2
1.139496906549221,Line.l(r:udm35461-udt10263lv),udt10263lv.1.2,udm35461.1.2
1.1394969432784048,Line.l(r:p1ulv24711-udm35461),udm35461.1.2,p1ulv24711.1.2
1.1413753603605254,Line.l(r:p1ulv15258-udt7315lv),udt7315lv.1.2,p1ulv15258.1.2
1.1496378922332806,Line.l(r:udm32802-udt9341lv),udt9341lv.1.2,udm32802.1.2
1.149637998974917,Line.l(r:p1ulv20027-udm32802),udm32802.1.2,p1ulv20027.1.2
1.1712428734105547,Line.l(r:p1ulv20040-udm3973),udm3973.1.2,p1ulv20040.1.2
1.1731454274205684,Line.l(r:p1ulv16825-udt8078lv),udt8078lv.1.2,p1ulv16825.1.2
1.1756036927746751,Line.l(r:udm4040-udt993lv),udt993lv.1.2,udm4040.1.2
1.3578533754508213,Line.l(r:p1ulv1827-udt970lv),udt970lv.1.2,p1ulv1827.1.2
1.3682935950880748,Line.l(r:p1ulv27463-udt11719lv),udt11719lv.1.2,p1ulv27463.1.2
1.4030766320031824,Line.l(r:p1ulv15230-udt7298lv),udt7298lv.1.2,p1ulv15230.1.2
1.4084793592187845,Line.l(r:udm26715-udt7208lv),udt7208lv.1.2,udm26715.1.2
1.4084793623330447,Line.l(r:p1ulv15061-udm26715),udm26715.1.2,p1ulv15061.1.2
1.4629253796652497,Line.l(r:p1ulv6983-udt3161lv),udt3161lv.1.2,p1ulv6983.1.2
1.4743360160885353,Line.l(r:udm22840-udt6075lv),udt6075lv.1.2,udm22840.1.2
1.4743360552202978,Line.l(r:p1ulv13268-udm22840),udm22840.1.2,p1ulv13268.1.2
1.4830356848051258,Line.l(r:p1ulv4861-udm8866),udm8866.1.2,p1ulv4861.1.2
1.4873959158775742,Line.l(r:p1ulv24725-udt10606lv),udt10606lv.1.2,p1ulv24725.1.2
1.4935369817386863,Line.l(r:p1ulv24029-udt10381lv),udt10381lv.1.2,p1ulv24029.1.2
1.4959954888060427,Line.l(r:p1ulv25411-udm27477),udm27477.1.2,p1ulv25411.1.2
1.4995980308037493,Line.l(r:udm27474-udm27475),udm27474.1.2,udm27475.1.2
1.4995980799576234,Line.l(r:p1ulv20462-udm27475),udm27475.1.2,p1ulv20462.1.2
1.5118949715631738,Line.l(r:p1ulv37270-udt14819lv),udt14819lv.1.2,p1ulv37270.1.2
1.5259369161946028,Line.l(r:udm32714-udt9294lv),udt9294lv.1.2,udm32714.1.2
1.5259369868670771,Line.l(r:p1ulv19868-udm32714),udm32714.1.2,p1ulv19868.1.2
1.527974938788517,Line.l(r:p1ulv34162-udt14065lv),udt14065lv.1.2,p1ulv34162.1.2
1.536821376173455,Line.l(r:p1ulv34273-udt972lv),udt972lv.1.2,p1ulv34273.1.2
1.5378280173622219,Line.l(r:p1ulv22056-udt9889lv),udt9889lv.1.2,p1ulv22056.1.2
1.5616310700660807,Line.l(r:p1ulv27638-udt11748lv),udt11748lv.1.2,p1ulv27638.1.2
1.6386745631447461,Line.l(r:p1ulv1824-udt967lv),udt967lv.1.2,p1ulv1824.1.2
1.7206997658122727,Line.l(r:p1ulv15076-udt7215lv),udt7215lv.1.2,p1ulv15076.1.2
1.722621341331716,Line.l(r:udm12470-udt3166lv),udt3166lv.1.2,udm12470.1.2
1.7226214347315905,Line.l(r:p1ulv29083-udm12470),udm12470.1.2,p1ulv29083.1.2
1.7810727159962443,Line.l(r:p1ulv1859-udm4040),udm4040.1.2,p1ulv1859.1.2
2.2106219186144487,Line.l(r:p1ulv22434-udt9981lv),udt9981lv.1.2,p1ulv22434.1.2
2.371930485173392,Line.l(r:p1ulv18998-udt8966lv),udt8966lv.1.2,p1ulv18998.1.2
2.372970098342779,Line.l(r:p1ulv16674-udt8003lv),udt8003lv.1.2,p1ulv16674.1.2
2.4120002759794157,Line.l(r:udm22471-udt5977lv),udt5977lv.1.2,udm22471.1.2
2.4120003887129613,Line.l(r:p1ulv16708-udm22471),udm22471.1.2,p1ulv16708.1.2
2.4268771300672065,Line.l(r:udm29011-udt7923lv),udt7923lv.1.2,udm29011.1.2
2.4268772663056986,Line.l(r:p1ulv16487-udm29011),udm29011.1.2,p1ulv16487.1.2
2.522977770718018,Line.l(r:p1ulv36005-udt9740lv),udt9740lv.1.2,p1ulv36005.1.2
2.541891025545656,Line.l(r:p1ulv24593-udt10584lv),udt10584lv.1.2,p1ulv24593.1.2
2.5694525823379872,Line.l(r:p1ulv6875-udt3104lv),udt3104lv.1.2,p1ulv6875.1.2
2.569927213328061,Line.l(r:p1ulv20821-udt9553lv),udt9553lv.1.2,p1ulv20821.1.2
2.570514273457781,Line.l(r:p1ulv12260-udt5472lv),udt5472lv.1.2,p1ulv12260.1.2
2.615154745175754,Line.l(r:udm25128-udt6739lv),udt6739lv.1.2,udm25128.1.2
2.6151547556861443,Line.l(r:p1ulv14205-udm25128),udm25128.1.2,p1ulv14205.1.2
