Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0481645611884367,Transformer.tr(r:udt12283-udt12283lv),udt12283,75.0,3
1.0536800409409028,Transformer.tr(r:udt18625-udt18625lv),udt18625,75.0,3
1.3204221498389626,Transformer.tr(r:udt270-udt270lv),udt270.3,50.0,1
1.3276973786145783,Transformer.tr(r:udt13514-udt13514lv),udt13514,150.0,3
1.3380142916218722,Transformer.tr(r:udt15025-udt15025lv),udt15025,150.0,3
1.3542005140417435,Transformer.tr(r:udt18697-udt18697lv),udt18697.1,50.0,1
1.6172849895023222,Transformer.tr(r:udt16705-udt16705lv),udt16705.1,50.0,1
1.749712315585333,Transformer.tr(r:udt1787-udt1787lv),udt1787.2,75.0,1
1.7868981013597436,Transformer.tr(r:udt1791-udt1791lv),udt1791.2,75.0,1
1.9481895889918883,Transformer.tr(r:udt9038-udt9038lv),udt9038.2,75.0,1
2.163543670047081,Transformer.tr(r:udt16070-udt16070lv),udt16070.3,75.0,1
2.8421787447527214,Transformer.tr(r:udt13939-udt13939lv),udt13939.2,25.0,1
2.845863295078257,Transformer.tr(r:udt17304-udt17304lv),udt17304.2,25.0,1
2.8466071261364645,Transformer.tr(r:udt1796-udt1796lv),udt1796.3,25.0,1
2.91355874025841,Transformer.tr(r:udt18307-udt18307lv),udt18307.3,25.0,1
2.9279246829520753,Transformer.tr(r:udt11569-udt11569lv),udt11569.3,25.0,1
2.982599086479625,Transformer.tr(r:udt12980-udt12980lv),udt12980.2,25.0,1
2.990839335682094,Transformer.tr(r:udt12083-udt12083lv),udt12083,75.0,3
2.9932788624678217,Transformer.tr(r:udt11888-udt11888lv),udt11888.1,50.0,1
3.0646414609457593,Transformer.tr(r:udt268-udt268lv),udt268.3,25.0,1
3.0774714355405592,Transformer.tr(r:udt10881-udt10881lv),udt10881.3,25.0,1
3.2747114909328814,Transformer.tr(r:udt2128-udt2128lv),udt2128.2,25.0,1
3.316199828430454,Transformer.tr(r:udt11024-udt11024lv),udt11024.1,25.0,1
5.347744156209014,Transformer.tr(r:udt1788-udt1788lv),udt1788.2,75.0,1
5.879157683370874,Transformer.tr(r:udt10979-udt10979lv),udt10979.3,25.0,1
