Loading (p.u.),Name,Bus1,Bus2
1.0693799052890798,Line.l(r:udm39980-udm39981),udm39981.1.2,udm39980.1.2
1.069380099767511,Line.l(r:p1ulv27884-udm39980),udm39980.1.2,p1ulv27884.1.2
1.1090835542410036,Line.l(r:p1ulv30589-udt11665lv),udt11665lv.1.2,p1ulv30589.1.2
1.1216503236681288,Line.l(r:p1ulv40827-udt16070lv),udt16070lv.1.2,p1ulv40827.1.2
1.1232994713499804,Line.l(r:p1ulv34616-udt9038lv),udt9038lv.1.2,p1ulv34616.1.2
1.1297957922420705,Line.l(r:p1ulv47285-udt16070lv),udt16070lv.1.2,p1ulv47285.1.2
1.3547026305339482,Line.l(r:udm988-udm989),udm988.1.2,udm989.1.2
1.354702639446296,Line.l(r:p1ulv3794-udm989),udm989.1.2,p1ulv3794.1.2
1.4770876706534155,Line.l(r:p1ulv35313-udm39981),udm39981.1.2,p1ulv35313.1.2
1.4775370930269072,Line.l(r:p1ulv26227-udt10979lv),udt10979lv.1.2,p1ulv26227.1.2
1.5280264674718793,Line.l(r:udm37145-udt10979lv),udt10979lv.1.2,udm37145.1.2
1.5280264904545608,Line.l(r:p1ulv34541-udm37145),udm37145.1.2,p1ulv34541.1.2
1.6407230945955316,Line.l(r:udm37318-udt11024lv),udt11024lv.1.2,udm37318.1.2
1.6407230969103173,Line.l(r:p1ulv47526-udm37318),udm37318.1.2,p1ulv47526.1.2
1.6670412502169631,Line.l(r:udm8558-udt2128lv),udt2128lv.1.2,udm8558.1.2
1.723194466350666,Line.l(r:p1ulv4750-udm8558),udm8558.1.2,p1ulv4750.1.2
2.0822318122225725,Line.l(r:udm39981-udt11888lv),udt11888lv.1.2,udm39981.1.2
2.4289532017787114,Line.l(r:udm7040-udt1787lv),udt1787lv.1.2,udm7040.1.2
2.4289533350058865,Line.l(r:p1ulv3791-udm7040),udm7040.1.2,p1ulv3791.1.2
2.636996017905367,Line.l(r:udm7041-udt1787lv),udt1787lv.1.2,udm7041.1.2
2.636996026534804,Line.l(r:p1ulv3792-udm7041),udm7041.1.2,p1ulv3792.1.2
2.6443609851960153,Line.l(r:p1ulv47751-udt18307lv),udt18307lv.1.2,p1ulv47751.1.2
2.657354647832673,Line.l(r:p1ulv27160-udt11569lv),udt11569lv.1.2,p1ulv27160.1.2
2.781098147355801,Line.l(r:p1ulv412-udt268lv),udt268lv.1.2,p1ulv412.1.2
2.792318110112427,Line.l(r:p1ulv26092-udt10881lv),udt10881lv.1.2,p1ulv26092.1.2
2.8715082180442812,Line.l(r:udm42671-udt12980lv),udt12980lv.1.2,udm42671.1.2
2.8715082258201408,Line.l(r:p1ulv30475-udm42671),udm42671.1.2,p1ulv30475.1.2
2.937500382677035,Line.l(r:p1ulv42338-udt16705lv),udt16705lv.1.2,p1ulv42338.1.2
3.0369142603084067,Line.l(r:p1ulv11121-udt1788lv),udt1788lv.1.2,p1ulv11121.1.2
3.0982525890329367,Line.l(r:p1ulv29869-udm7043),udm7043.1.2,p1ulv29869.1.2
3.114852626951475,Line.l(r:udm7044-udt1788lv),udt1788lv.1.2,udm7044.1.2
3.1148527880162296,Line.l(r:p1ulv3806-udm7044),udm7044.1.2,p1ulv3806.1.2
5.326785041270933,Line.l(r:p1ulv3799-udt1791lv),udt1791lv.1.2,p1ulv3799.1.2
5.66170598592027,Line.l(r:p1ulv3795-udm7043),udm7043.1.2,p1ulv3795.1.2
8.751683972682875,Line.l(r:udm7043-udt1788lv),udt1788lv.1.2,udm7043.1.2
