OpenDSS Value (p.u.),Bus
1.050085090135115,udm18360
1.0500970112134589,udm12200
1.0501647094167124,p1ulv24140
1.0504820391579326,udm41584
1.0508182898485714,p1ulv24523
1.051118216925842,udm35670
1.0511536698024693,p1ulv32828
1.0511594570768457,p1ulv27429
1.0516582511481567,udm40046
1.0518326358472656,p1ulv37559
1.0523948835919334,p1ulv49154
1.05346554827299,udm35666
1.0536865158159174,udm41242
1.054033188809109,p1ulv47210
1.0542357424186188,p1ulv30284
1.0543333701375266,udm36199
1.0547657626150453,udm14938
1.0547765482210787,p1ulv28876
1.0548724863186472,udm36198
1.055377480036129,p1ulv32300
1.0554866142308856,udm6663
1.0555737989291547,p1ulv30122
1.0555956581265848,udm35669
1.0560052137438602,p1ulv44116
1.0568714386502092,p1ulv31414
1.057050862870659,p1ulv24129
1.0576275643308508,p1ulv3552
1.0578021254154262,p1ulv24139
1.058369465649109,p1ulv8419
1.0584967155875615,udm6665
1.0590612829560473,udm41465
1.0593920831449761,p1ulv37747
1.0607520852807466,udm42537
1.0618871335131115,udm18362
1.0619916145301218,p1ulv50976
1.06244087286055,udt10419lv
1.0624917106050802,udm16086
1.0631574613993586,udm38391
1.0634954625990571,p1ulv8401
1.064198288053004,p1ulv37060
1.0643730475409292,udm6670
1.0646318261331311,p1ulv37540
1.0648830380283167,p1ulv30169
1.0650454132290041,udm39661
1.0655117521335573,udm39660
1.0658716568579245,p1ulv24167
1.0664298045749783,p1ulv35145
1.0670949977062838,p1ulv42911
1.0672157805133156,p1ulv8411
1.06736831550031,udm41583
1.0674532696775736,udt14958lv
1.0679024526056806,p1ulv44574
1.0696552820036065,p1ulv37942
1.0697536079207597,p1ulv24150
1.0712742530113797,p1ulv33025
1.0715564340035495,p1ulv6829
1.0717803428984063,p1ulv35278
1.0722385709039186,p1ulv41127
1.0723802206481752,p1ulv24138
1.074125515605214,p1ulv37766
1.0745291553125536,p1ulv48800
1.0752217212379307,p1ulv29332
1.0753010038446336,p1ulv24144
1.0759096792697973,p1ulv24145
1.0772372994959651,p1ulv24130
1.0778728886021736,udm35680
1.0778838433441047,p1ulv27931
1.0795142581846315,udt17808lv
1.0796845193430857,p1ulv34784
1.0804065854015636,p1ulv9181
1.081722699526678,p1ulv45799
1.082457668510114,p1ulv29052
1.0835777570638676,udm6664
1.0878140760591675,p1ulv24529
1.090001697473464,p1ulv27684
1.0902874847054222,p1ulv26828
1.0909336131078295,p1ulv36168
1.0915444630597722,p1ulv6828
1.0916676303724315,p1ulv42506
1.0961159644220149,udm38392
1.0972178407980695,p1ulv24135
1.1094976708828626,p1ulv37175
1.1198604083214185,p1ulv35537
1.1335933322427145,p1ulv24537
1.1520609199650012,p1ulv26184
