Loading (p.u.),Name,Bus1,Bus2
1.0001064351614666,Line.l(r:p1ulv26692-udt11276lv),udt11276lv.1.2,p1ulv26692.1.2
1.0007845643219115,Line.l(r:p1ulv33320-udt3801lv),udt3801lv.1.2,p1ulv33320.1.2
1.0025352208920386,Line.l(r:udm35676-udt10404lv),udt10404lv.1.2,udm35676.1.2
1.0595668686475967,Line.l(r:p1ulv33161-udt13781lv),udt13781lv.1.2,p1ulv33161.1.2
1.069566472281961,Line.l(r:p1ulv46100-udt17861lv),udt17861lv.1.2,p1ulv46100.1.2
1.0802673531588036,Line.l(r:p1ulv37175-udm38392),udm38392.1.2,p1ulv37175.1.2
1.0812486170855053,Line.l(r:udt14997-udt16739),udt14997.1.2.3,udt16739.1.2.3
1.08124911706081,Line.l(r:udt13890-udt16739),udt16739.1.2.3,udt13890.1.2.3
1.0828425930320364,Line.goab_disswitch(r:udt10560-udt13890)u_85581,udt13890.1.2.3,udt10560-udt13890x.1.2.3
1.0828425955059657,Line.l(r:udt10560-udt13890),udt10560-udt13890x.1.2.3,udt10560.1.2.3
1.0839801531870354,Line.l(r:udt10569-udt16164),udt16164.1.2.3,udt10569.1.2.3
1.0839823442765169,Line.l(r:udt10569-udt18597),udt10569.1.2.3,udt18597.1.2.3
1.0855949570933445,Line.l(r:udt14997-udt18597),udt18597.1.2.3,udt14997.1.2.3
1.087625623368926,Line.l(r:p1ulv6828-udm12209),udm12209.1.2,p1ulv6828.1.2
1.0899044636744342,Line.l(r:udt11713-udt12913),udt11713-udt12913x.1.2.3,udt12913.1.2.3
1.0899062103410837,Line.l(r:udt12913-udt16164),udt12913.1.2.3,udt16164.1.2.3
1.1210586868235917,Line.l(r:p1ulv49072-udt3775lv),udt3775lv.1.2,p1ulv49072.1.2
1.1251055140827275,Line.l(r:p1ulv47375-udt18237lv),udt18237lv.1.2,p1ulv47375.1.2
1.1381716214682385,Line.l(r:udm39525-udt11713lv),udt11713lv.1.2,udm39525.1.2
1.1381717283977064,Line.l(r:p1ulv27429-udm39525),udm39525.1.2,p1ulv27429.1.2
1.143703299426571,Line.l(r:udm38034-udt11249lv),udt11249lv.1.2,udm38034.1.2
1.1446991606646517,Line.l(r:udm14845-udt3802lv),udt3802lv.1.2,udm14845.1.2
1.144699197420086,Line.l(r:p1ulv8411-udm14845),udm14845.1.2,p1ulv8411.1.2
1.1659136867118056,Line.l(r:p1ulv49049-udt18641lv),udt18641lv.1.2,p1ulv49049.1.2
1.189570509715601,Line.l(r:p1ulv34989-udt14279lv),udt14279lv.1.2,p1ulv34989.1.2
1.2687714750946328,Line.l(r:p1ulv32096-udt13485lv),udt13485lv.1.2,p1ulv32096.1.2
1.306179690156483,Line.l(r:p1ulv45687-udt17791lv),udt17791lv.1.2,p1ulv45687.1.2
1.369063369195704,Line.padswitch(r:udt14112-udt18282)u_73242,udt14112-udt18282x.1.2.3,udt14112.1.2.3
1.4860309081671532,Line.l(r:udm41242-udt12370lv),udt12370lv.1.2,udm41242.1.2
1.486031007295046,Line.l(r:p1ulv37766-udm41242),udm41242.1.2,p1ulv37766.1.2
1.4976121772080555,Line.l(r:udm12200-udt3076lv),udt3076lv.1.2,udm12200.1.2
1.4976122604262512,Line.l(r:p1ulv42911-udm12200),udm12200.1.2,p1ulv42911.1.2
1.5166783109897015,Line.l(r:p1ulv24139-udm16087),udm16087.1.2,p1ulv24139.1.2
1.5312995699249292,Line.l(r:p1ulv49154-udt17791lv),udt17791lv.1.2,p1ulv49154.1.2
1.5465350764346,Line.l(r:p1ulv47210-udt14796lv),udt14796lv.1.2,p1ulv47210.1.2
1.5471582288021841,Line.l(r:p1ulv8419-udt3825lv),udt3825lv.1.2,p1ulv8419.1.2
1.6062702159270021,Line.l(r:udm35666-udt10398lv),udt10398lv.1.2,udm35666.1.2
1.6062702174899735,Line.l(r:p1ulv34784-udm35666),udm35666.1.2,p1ulv34784.1.2
1.6452611159918347,Line.l(r:udm16086-udt4180lv),udt4180lv.1.2,udm16086.1.2
1.6452611192958326,Line.l(r:p1ulv9181-udm16086),udm16086.1.2,p1ulv9181.1.2
1.6473479568813625,Line.l(r:udm41465-udt12446lv),udt12446lv.1.2,udm41465.1.2
1.6473479596976894,Line.l(r:p1ulv29052-udm41465),udm41465.1.2,p1ulv29052.1.2
1.6619332856002709,Line.l(r:udm6663-udm6664),udm6663.1.2,udm6664.1.2
1.661933290574354,Line.l(r:p1ulv26184-udm6664),udm6664.1.2,p1ulv26184.1.2
1.6885441732677406,Line.l(r:p1ulv36168-udm41584),udm41584.1.2,p1ulv36168.1.2
1.7061393889092118,Line.l(r:udm18360-udm18362),udm18360.1.2,udm18362.1.2
1.706139433110012,Line.l(r:p1ulv35537-udm18362),udm18362.1.2,p1ulv35537.1.2
1.7182120178799791,Line.l(r:udm35680-udt10405lv),udt10405lv.1.2,udm35680.1.2
1.7182122041028118,Line.l(r:p1ulv24135-udm35680),udm35680.1.2,p1ulv24135.1.2
