Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
511.0831107302337,-1298.8867260810532,39.34778148609251,15883.787358219826,9807.74404099779,6076.043317222156,170,12,30
