Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.034295651053956,Transformer.tr(r:udt16173-udt16173lv),udt16173,75.0,3
1.0358746575935334,Transformer.tr(r:udt27-udt27lv),udt27,75.0,3
1.0401905055796943,Transformer.tr(r:udt16694-udt16694lv),udt16694,75.0,3
1.040642078450089,Transformer.tr(r:udt14360-udt14360lv),udt14360,75.0,3
1.0458597314617897,Transformer.tr(r:udt14374-udt14374lv),udt14374,75.0,3
1.2593747686522672,Transformer.tr(r:udt20323-udt20323lv),udt20323.2,50.0,1
1.311005125100482,Transformer.tr(r:udt18822-udt18822lv),udt18822,150.0,3
1.320175685804321,Transformer.tr(r:udt14990-udt14990lv),udt14990.1,50.0,1
1.3224783073417932,Transformer.tr(r:udt13880-udt13880lv),udt13880.3,50.0,1
1.3305024461589496,Transformer.tr(r:udt14633-udt14633lv),udt14633.3,50.0,1
1.332194200502676,Transformer.tr(r:udt14028-udt14028lv),udt14028.1,50.0,1
1.3444653862406846,Transformer.tr(r:udt25-udt25lv),udt25.2,50.0,1
1.3627980532230948,Transformer.tr(r:udt14866-udt14866lv),udt14866.1,50.0,1
1.3734869305269042,Transformer.tr(r:udt12924-udt12924lv),udt12924.2,50.0,1
1.3849417853663162,Transformer.tr(r:udt15803-udt15803lv),udt15803.1,50.0,1
1.3858435341015338,Transformer.tr(r:udt34-udt34lv),udt34.1,50.0,1
1.4179287807621062,Transformer.tr(r:udt19944-udt19944lv),udt19944.3,50.0,1
1.4335564568964827,Transformer.tr(r:udt11831-udt11831lv),udt11831.1,50.0,1
1.4403860779649815,Transformer.tr(r:udt16449-udt16449lv),udt16449.1,50.0,1
1.46325888178555,Transformer.tr(r:udt1021-udt1021lv),udt1021,150.0,3
1.4650527907593596,Transformer.tr(r:udt14454-udt14454lv),udt14454.3,50.0,1
1.4653158835780116,Transformer.tr(r:udt12786-udt12786lv),udt12786.1,50.0,1
1.4876973226727308,Transformer.tr(r:udt14912-udt14912lv),udt14912.2,50.0,1
1.5005699989293966,Transformer.tr(r:udt14739-udt14739lv),udt14739.1,50.0,1
1.5149011775630155,Transformer.tr(r:udt18291-udt18291lv),udt18291.1,50.0,1
1.5159908582983803,Transformer.tr(r:udt15152-udt15152lv),udt15152.1,50.0,1
1.5515335491985067,Transformer.tr(r:udt14717-udt14717lv),udt14717.1,50.0,1
1.5516432247062586,Transformer.tr(r:udt15785-udt15785lv),udt15785.2,50.0,1
1.5615319597134112,Transformer.tr(r:udt21-udt21lv),udt21.3,50.0,1
1.5926363372217684,Transformer.tr(r:udt15094-udt15094lv),udt15094.1,50.0,1
1.7129818723795671,Transformer.tr(r:udt12538-udt12538lv),udt12538.2,50.0,1
1.746389505856406,Transformer.tr(r:udt18877-udt18877lv),udt18877.2,75.0,1
1.854904247077653,Transformer.tr(r:udt14682-udt14682lv),udt14682.3,75.0,1
1.8816539331944537,Transformer.tr(r:udt13346-udt13346lv),udt13346.2,75.0,1
1.8894920603447745,Transformer.tr(r:udt14226-udt14226lv),udt14226.1,75.0,1
1.923209497225771,Transformer.tr(r:udt11483-udt11483lv),udt11483.1,75.0,1
2.0992036676273855,Transformer.tr(r:udt33-udt33lv),udt33.2,75.0,1
2.1180271378867204,Transformer.tr(r:udt19262-udt19262lv),udt19262.3,75.0,1
2.7532866029992307,Transformer.tr(r:udt17928-udt17928lv),udt17928.3,25.0,1
2.788408146794328,Transformer.tr(r:udt15675-udt15675lv),udt15675.2,50.0,1
2.8331577972514284,Transformer.tr(r:udt16707-udt16707lv),udt16707.3,25.0,1
2.8397739468645518,Transformer.tr(r:udt17333-udt17333lv),udt17333.1,25.0,1
2.8510878893182428,Transformer.tr(r:udt24-udt24lv),udt24.1,25.0,1
2.8625852085665104,Transformer.tr(r:udt16079-udt16079lv),udt16079.1,25.0,1
2.8703274773937504,Transformer.tr(r:udt19814-udt19814lv),udt19814,75.0,3
2.870787026504739,Transformer.tr(r:udt11298-udt11298lv),udt11298.2,50.0,1
2.894095317208623,Transformer.tr(r:udt14907-udt14907lv),udt14907.1,50.0,1
2.9181043774418485,Transformer.tr(r:udt17825-udt17825lv),udt17825.3,25.0,1
2.9710751910762654,Transformer.tr(r:udt16475-udt16475lv),udt16475.1,25.0,1
2.974887140542003,Transformer.tr(r:udt19646-udt19646lv),udt19646.1,25.0,1
3.0140218804256746,Transformer.tr(r:udt16674-udt16674lv),udt16674.3,25.0,1
3.067391779590347,Transformer.tr(r:udt12033-udt12033lv),udt12033.2,50.0,1
3.069038291321363,Transformer.tr(r:udt12600-udt12600lv),udt12600.3,25.0,1
3.1487649529343247,Transformer.tr(r:udt16251-udt16251lv),udt16251.2,25.0,1
3.1923784205427697,Transformer.tr(r:udt15201-udt15201lv),udt15201.3,25.0,1
3.2350918816101006,Transformer.tr(r:udt11920-udt11920lv),udt11920.2,25.0,1
3.237366911274005,Transformer.tr(r:udt5629-udt5629lv),udt5629.3,25.0,1
3.2810203149630133,Transformer.tr(r:udt13303-udt13303lv),udt13303.1,25.0,1
3.2857696536260605,Transformer.tr(r:udt20079-udt20079lv),udt20079.1,25.0,1
3.3647740135680873,Transformer.tr(r:udt17570-udt17570lv),udt17570.3,25.0,1
3.4683765669735367,Transformer.tr(r:udt12026-udt12026lv),udt12026.3,25.0,1
3.674135398720792,Transformer.tr(r:udt19721-udt19721lv),udt19721.1,25.0,1
