Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0281107319630596,Transformer.tr(r:udt9023-udt9023lv),udt9023.2,75.0,1
1.0519816412247227,Transformer.tr(r:udt14140-udt14140lv),udt14140,300.0,3
1.0536902049456631,Transformer.tr(r:udt14438-udt14438lv),udt14438,75.0,3
1.2067807765578649,Transformer.tr(r:udt17704-udt17704lv),udt17704,150.0,3
1.2233149365760634,Transformer.tr(r:udt2368-udt2368lv),udt2368.1,75.0,1
1.2852480346745796,Transformer.tr(r:udt4529-udt4529lv),udt4529.1,50.0,1
1.2911474160736047,Transformer.tr(r:udt13436-udt13436lv),udt13436,150.0,3
1.3011388831189643,Transformer.tr(r:udt3068-udt3068lv),udt3068.2,75.0,1
1.3139058271858273,Transformer.tr(r:udt20711-udt20711lv),udt20711,150.0,3
1.363525130017755,Transformer.tr(r:udt14877-udt14877lv),udt14877.2,50.0,1
1.3873594273113838,Transformer.tr(r:udt13724-udt13724lv),udt13724.1,50.0,1
1.412569003170747,Transformer.tr(r:udt17371-udt17371lv),udt17371.1,50.0,1
1.4468484900601672,Transformer.tr(r:udt3070-udt3070lv),udt3070.2,50.0,1
1.4503270095014085,Transformer.tr(r:udt15063-udt15063lv),udt15063.1,50.0,1
1.4573241848143421,Transformer.tr(r:udt15024-udt15024lv),udt15024.2,50.0,1
1.5055696743797469,Transformer.tr(r:udt14971-udt14971lv),udt14971,150.0,3
1.5449326035129967,Transformer.tr(r:udt13164-udt13164lv),udt13164.1,50.0,1
1.5754698939016736,Transformer.tr(r:udt16791-udt16791lv),udt16791.3,50.0,1
1.590085196189706,Transformer.tr(r:udt3063-udt3063lv),udt3063.2,50.0,1
1.6238586431412836,Transformer.tr(r:udt3065-udt3065lv),udt3065.2,50.0,1
1.8545652421220389,Transformer.tr(r:udt10914-udt10914lv),udt10914.3,75.0,1
2.0279608689881603,Transformer.tr(r:udt7793-udt7793lv),udt7793,100.0,3
2.072786113254834,Transformer.tr(r:udt2370-udt2370lv),udt2370.1,75.0,1
2.130619705267904,Transformer.tr(r:udt3072-udt3072lv),udt3072.2,75.0,1
2.458260003771588,Transformer.tr(r:udt17774-udt17774lv),udt17774,100.0,3
2.7527138712944064,Transformer.tr(r:udt16605-udt16605lv),udt16605.3,25.0,1
2.802949957735882,Transformer.tr(r:udt12610-udt12610lv),udt12610.3,25.0,1
2.811578864903115,Transformer.tr(r:udt14554-udt14554lv),udt14554.1,50.0,1
2.8150488903303907,Transformer.tr(r:udt13313-udt13313lv),udt13313.2,25.0,1
2.843004898207938,Transformer.tr(r:udt4287-udt4287lv),udt4287.3,50.0,1
2.855073361226005,Transformer.tr(r:udt4288-udt4288lv),udt4288.3,50.0,1
2.85761252147623,Transformer.tr(r:udt11546-udt11546lv),udt11546.3,25.0,1
2.8665191967144263,Transformer.tr(r:udt18802-udt18802lv),udt18802.1,25.0,1
2.87392959338222,Transformer.tr(r:udt11413-udt11413lv),udt11413.2,25.0,1
2.88153994979009,Transformer.tr(r:udt18890-udt18890lv),udt18890.3,25.0,1
2.8992258242878854,Transformer.tr(r:udt20687-udt20687lv),udt20687.2,25.0,1
2.916935934652292,Transformer.tr(r:udt15290-udt15290lv),udt15290.3,25.0,1
2.924235776360701,Transformer.tr(r:udt13016-udt13016lv),udt13016.1,25.0,1
2.943618973084538,Transformer.tr(r:udt4539-udt4539lv),udt4539.3,25.0,1
2.9687475803572654,Transformer.tr(r:udt10959-udt10959lv),udt10959.2,50.0,1
3.002497875488834,Transformer.tr(r:udt12888-udt12888lv),udt12888.1,25.0,1
3.0122382999560133,Transformer.tr(r:udt17357-udt17357lv),udt17357.1,25.0,1
3.032049210100619,Transformer.tr(r:udt20666-udt20666lv),udt20666.2,25.0,1
3.0461495507659233,Transformer.tr(r:udt8437-udt8437lv),udt8437.3,50.0,1
3.1182244991770167,Transformer.tr(r:udt12330-udt12330lv),udt12330.3,25.0,1
3.133645013916682,Transformer.tr(r:udt11274-udt11274lv),udt11274.2,25.0,1
3.1919875108157902,Transformer.tr(r:udt11275-udt11275lv),udt11275.2,25.0,1
3.2361993405401086,Transformer.tr(r:udt12556-udt12556lv),udt12556.1,25.0,1
3.2560590102296043,Transformer.tr(r:udt12939-udt12939lv),udt12939.3,25.0,1
3.291966479524534,Transformer.tr(r:udt3066-udt3066lv),udt3066.2,25.0,1
3.3102666592991365,Transformer.tr(r:udt18614-udt18614lv),udt18614.1,25.0,1
3.325760361876614,Transformer.tr(r:udt12767-udt12767lv),udt12767.1,25.0,1
3.326934554133374,Transformer.tr(r:udt2629-udt2629lv),udt2629.2,25.0,1
3.357103534173551,Transformer.tr(r:udt7787-udt7787lv),udt7787.3,25.0,1
3.4037675464980746,Transformer.tr(r:udt12972-udt12972lv),udt12972.2,25.0,1
3.4506009768300343,Transformer.tr(r:udt18555-udt18555lv),udt18555.1,25.0,1
3.4542633220283423,Transformer.tr(r:udt4538-udt4538lv),udt4538.3,25.0,1
3.47470017959117,Transformer.tr(r:udt14785-udt14785lv),udt14785,75.0,3
3.564532666495056,Transformer.tr(r:udt18217-udt18217lv),udt18217.3,25.0,1
4.534716624445684,Transformer.tr(r:udt12948-udt12948lv),udt12948.2,50.0,1
4.65438216599024,Transformer.tr(r:udt11829-udt11829lv),udt11829.2,50.0,1
4.905572465981779,Transformer.tr(r:udt4530-udt4530lv),udt4530.3,50.0,1
6.021976597118572,Transformer.tr(r:udt13730-udt13730lv),udt13730.2,25.0,1
6.405225500267025,Transformer.tr(r:udt12646-udt12646lv),udt12646.3,25.0,1
