Loading (p.u.),Name,Bus1,Bus2
1.0029460461037554,Line.l(r:udm17181-udt4530lv),udt4530lv.1.2,udm17181.1.2
1.0029460660018175,Line.l(r:p1ulv30542-udm17181),udm17181.1.2,p1ulv30542.1.2
1.0066578218548106,Line.l(r:p1ulv38428-udt15063lv),udt15063lv.1.2,p1ulv38428.1.2
1.0367676045904393,Line.l(r:udm9464-udm9465),udm9464.1.2,udm9465.1.2
1.0490816851458646,Line.l(r:udm31934-udt9023lv),udt9023lv.1.2,udm31934.1.2
1.0722365144994788,Line.l(r:udm12176-udt3072lv),udt3072lv.1.2,udm12176.1.2
1.0905180139427229,Line.l(r:p1ulv6746-udt3067lv),udt3067lv.1.2,p1ulv6746.1.2
1.102629926642511,Line.l(r:udm9470-udt2371lv),udt2371lv.1.2,udm9470.1.2
1.1452682723759462,Line.l(r:udm9446-udt2368lv),udt2368lv.1.2,udm9446.1.2
1.2568227251143886,Line.l(r:udm12147-udt3068lv),udt3068lv.1.2,udm12147.1.2
1.2710662729275282,Line.l(r:p1ulv9340-udt4288lv),udt4288lv.1.2,p1ulv9340.1.2
1.2908865418009574,Line.l(r:p1ulv50202-udt18890lv),udt18890lv.1.2,p1ulv50202.1.2
1.2987523449723606,Line.l(r:p1ulv59495-udt20687lv),udt20687lv.1.2,p1ulv59495.1.2
1.306684481078669,Line.l(r:p1ulv39333-udt15290lv),udt15290lv.1.2,p1ulv39333.1.2
1.4081677538999984,Line.l(r:udm12119-udt3063lv),udt3063lv.1.2,udm12119.1.2
1.4548062962968638,Line.l(r:p1ulv27124-udt11546lv),udt11546lv.1.2,p1ulv27124.1.2
1.459260301793853,Line.l(r:p1ulv49792-udt18802lv),udt18802lv.1.2,p1ulv49792.1.2
1.4675775775318571,Line.l(r:udm44142-udt13730lv),udt13730lv.1.2,udm44142.1.2
1.467577622742522,Line.l(r:p1ulv37849-udm44142),udm44142.1.2,p1ulv37849.1.2
1.476525924662577,Line.l(r:p1ulv5159-udm9482),udm9482.1.2,p1ulv5159.1.2
1.4777110100340773,Line.l(r:udm17199-udt4539lv),udt4539lv.1.2,udm17199.1.2
1.4777111222276376,Line.l(r:p1ulv32850-udm17199),udm17199.1.2,p1ulv32850.1.2
1.4809309313724315,Line.l(r:udm39813-udm39814),udm39814.1.2,udm39813.1.2
1.4809311125302893,Line.l(r:p1ulv27787-udm39813),udm39813.1.2,p1ulv27787.1.2
1.4825521596597981,Line.l(r:p1ulv48863-udt18614lv),udt18614lv.1.2,p1ulv48863.1.2
1.4888209209827583,Line.l(r:p1ulv30561-udt13016lv),udt13016lv.1.2,p1ulv30561.1.2
1.4895249948608178,Line.l(r:p1ulv29930-udt12767lv),udt12767lv.1.2,p1ulv29930.1.2
1.4947932984253642,Line.l(r:udm43062-udt13164lv),udt13164lv.1.2,udm43062.1.2
1.5018315253125254,Line.l(r:udm45554-udt14554lv),udt14554lv.1.2,udm45554.1.2
1.5018315675877034,Line.l(r:p1ulv42629-udm45554),udm45554.1.2,p1ulv42629.1.2
1.5038537259962068,Line.l(r:p1ulv45820-udt12948lv),udt12948lv.1.2,p1ulv45820.1.2
1.5081897643538023,Line.l(r:p1ulv44551-udm39814),udm39814.1.2,p1ulv44551.1.2
1.5098464617598468,Line.l(r:udm41813-udt12610lv),udt12610lv.1.2,udm41813.1.2
1.5098465570523867,Line.l(r:p1ulv45581-udm41813),udm41813.1.2,p1ulv45581.1.2
1.5106555770012977,Line.l(r:p1ulv19199-udm31934),udm31934.1.2,p1ulv19199.1.2
1.5170545916078126,Line.l(r:p1ulv19181-udm31944),udm31944.1.2,p1ulv19181.1.2
1.5206285105639514,Line.l(r:udm12119-udm12120),udm12119.1.2,udm12120.1.2
1.520628698064197,Line.l(r:p1ulv6741-udm12120),udm12120.1.2,p1ulv6741.1.2
1.5234639310803115,Line.l(r:p1ulv29635-udt12646lv),udt12646lv.1.2,p1ulv29635.1.2
1.528232399117933,Line.l(r:p1ulv30235-udt12888lv),udt12888lv.1.2,p1ulv30235.1.2
1.5316181559108462,Line.l(r:udm16398-udt4287lv),udt4287lv.1.2,udm16398.1.2
1.5316182393409161,Line.l(r:p1ulv9343-udm16398),udm16398.1.2,p1ulv9343.1.2
1.5333311357070747,Line.l(r:p1ulv44352-udt17357lv),udt17357lv.1.2,p1ulv44352.1.2
1.5371384010676523,Line.l(r:p1ulv42053-udt16605lv),udt16605lv.1.2,p1ulv42053.1.2
1.5434228496122118,Line.l(r:p1ulv59368-udt20666lv),udt20666lv.1.2,p1ulv59368.1.2
1.546331297816281,Line.l(r:p1ulv5130-udm9465),udm9465.1.2,p1ulv5130.1.2
1.5479925116010786,Line.l(r:udm12172-udt3072lv),udt3072lv.1.2,udm12172.1.2
1.5728467911638082,Line.l(r:udm12127-udt3065lv),udt3065lv.1.2,udm12127.1.2
1.594963248950563,Line.l(r:p1ulv26690-udt11274lv),udt11274lv.1.2,p1ulv26690.1.2
1.6019721216938538,Line.l(r:udm12160-udt3070lv),udt3070lv.1.2,udm12160.1.2
1.6024219908307233,Line.l(r:p1ulv6758-udm12160),udm12160.1.2,p1ulv6758.1.2
1.608632901101593,Line.l(r:p1ulv30386-udt12948lv),udt12948lv.1.2,p1ulv30386.1.2
1.6114868062983319,Line.l(r:p1ulv38750-udm36902),udm36902.1.2,p1ulv38750.1.2
1.6145973226961128,Line.l(r:udm44141-udt13730lv),udt13730lv.1.2,udm44141.1.2
1.6145973899648436,Line.l(r:p1ulv33020-udm44141),udm44141.1.2,p1ulv33020.1.2
1.6150327054797446,Line.l(r:udm41707-udt12556lv),udt12556lv.1.2,udm41707.1.2
1.6150327076980417,Line.l(r:p1ulv29414-udm41707),udm41707.1.2,p1ulv29414.1.2
1.6156874837832826,Line.l(r:p1ulv26132-udm36902),udm36902.1.2,p1ulv26132.1.2
1.6308451632355419,Line.l(r:p1ulv6731-udm12127),udm12127.1.2,p1ulv6731.1.2
1.647925655308146,Line.l(r:udm42610-udt12948lv),udt12948lv.1.2,udm42610.1.2
1.647925664102448,Line.l(r:p1ulv33606-udm42610),udm42610.1.2,p1ulv33606.1.2
1.6516812243848351,Line.l(r:udm9444-udm9446),udm9446.1.2,udm9444.1.2
1.6528699456692928,Line.l(r:p1ulv9789-udt4529lv),udt4529lv.1.2,p1ulv9789.1.2
1.657122968902273,Line.l(r:p1ulv30367-udt12939lv),udt12939lv.1.2,p1ulv30367.1.2
1.677428912998738,Line.l(r:udm12173-udm12176),udm12176.1.2,udm12173.1.2
1.6774289145993557,Line.l(r:p1ulv19162-udm12173),udm12173.1.2,p1ulv19162.1.2
1.6863499751383384,Line.l(r:p1ulv5111-udm9444),udm9444.1.2,p1ulv5111.1.2
1.6950295673279245,Line.l(r:udm38111-udt11275lv),udt11275lv.1.2,udm38111.1.2
1.695029706038237,Line.l(r:p1ulv26691-udm38111),udm38111.1.2,p1ulv26691.1.2
1.7130759209292583,Line.l(r:udm46276-udt15024lv),udt15024lv.1.2,udm46276.1.2
1.7130760575421344,Line.l(r:p1ulv38633-udm46276),udm46276.1.2,p1ulv38633.1.2
1.715545029218218,Line.l(r:udm37067-udt10959lv),udt10959lv.1.2,udm37067.1.2
1.7155451633830303,Line.l(r:p1ulv29783-udm37067),udm37067.1.2,p1ulv29783.1.2
1.7432687596114558,Line.l(r:udm41892-udt12646lv),udt12646lv.1.2,udm41892.1.2
1.7432688093657458,Line.l(r:p1ulv32870-udm41892),udm41892.1.2,p1ulv32870.1.2
1.7532440933822164,Line.l(r:p1ulv5127-udt2370lv),udt2370lv.1.2,p1ulv5127.1.2
1.7552377479778005,Line.l(r:p1ulv6771-udm12172),udm12172.1.2,p1ulv6771.1.2
1.7578232014449613,Line.l(r:p1ulv9798-udt4538lv),udt4538lv.1.2,p1ulv9798.1.2
1.7592780443523581,Line.l(r:p1ulv9788-udm17179),udm17179.1.2,p1ulv9788.1.2
1.7629057481740489,Line.l(r:p1ulv6756-udm12147),udm12147.1.2,p1ulv6756.1.2
1.7638081354373227,Line.l(r:p1ulv5152-udm9470),udm9470.1.2,p1ulv5152.1.2
1.7638161127736696,Line.l(r:udm10334-udt2629lv),udt2629lv.1.2,udm10334.1.2
1.763816152561771,Line.l(r:p1ulv26645-udm10334),udm10334.1.2,p1ulv26645.1.2
1.7717101763820504,Line.l(r:p1ulv45867-udm43062),udm43062.1.2,p1ulv45867.1.2
1.7793768265673524,Line.l(r:udm39815-udt11829lv),udt11829lv.1.2,udm39815.1.2
1.7793771260919804,Line.l(r:p1ulv45602-udm39815),udm39815.1.2,p1ulv45602.1.2
1.77944958698429,Line.l(r:udm12135-udt3066lv),udt3066lv.1.2,udm12135.1.2
1.779449627631285,Line.l(r:p1ulv6732-udm12135),udm12135.1.2,p1ulv6732.1.2
1.7819501292032778,Line.l(r:p1ulv9799-udm17179),udm17179.1.2,p1ulv9799.1.2
1.8140414469834159,Line.l(r:p1ulv47244-udt18217lv),udt18217lv.1.2,p1ulv47244.1.2
2.0134216854456213,Line.l(r:udm39814-udt11829lv),udt11829lv.1.2,udm39814.1.2
2.333969810529937,Line.l(r:udm37066-udt10959lv),udt10959lv.1.2,udm37066.1.2
2.3339705614972517,Line.l(r:p1ulv26200-udm37066),udm37066.1.2,p1ulv26200.1.2
2.386902124453776,Line.l(r:udm30368-udt8437lv),udt8437lv.1.2,udm30368.1.2
2.5555587317746977,Line.l(r:p1ulv31585-udt13313lv),udt13313lv.1.2,p1ulv31585.1.2
2.608578008870512,Line.l(r:p1ulv26910-udt11413lv),udt11413lv.1.2,p1ulv26910.1.2
2.663974004799475,Line.l(r:p1ulv46180-udm30368),udm30368.1.2,p1ulv46180.1.2
2.829441587253206,Line.l(r:p1ulv28773-udt12330lv),udt12330lv.1.2,p1ulv28773.1.2
2.839347736553365,Line.l(r:udm36902-udt10914lv),udt10914lv.1.2,udm36902.1.2
3.0297569585171074,Line.l(r:p1ulv42757-udt16791lv),udt16791lv.1.2,p1ulv42757.1.2
3.0468869045457567,Line.l(r:p1ulv16125-udt7787lv),udt7787lv.1.2,p1ulv16125.1.2
3.0889098409074713,Line.l(r:p1ulv30454-udt12972lv),udt12972lv.1.2,p1ulv30454.1.2
3.115633576764769,Line.l(r:udm17179-udt4530lv),udt4530lv.1.2,udm17179.1.2
3.1311301938108036,Line.l(r:p1ulv48590-udt18555lv),udt18555lv.1.2,p1ulv48590.1.2
3.1433437151107455,Line.l(r:udm30370-udt8437lv),udt8437lv.1.2,udm30370.1.2
3.143344073145193,Line.l(r:p1ulv47620-udm30370),udm30370.1.2,p1ulv47620.1.2
