OpenDSS Value (p.u.),Bus
0.9694973301354747,p1ulv8635
0.9840276343704333,p1ulv8640
0.9901225867834977,p1ulv8636
0.9904051018970179,udm15128
0.9916414787892812,udm15126
0.9920945255123219,p1ulv8644
0.992115362388732,udm15127
0.9921169876454515,p1ulv56321
0.9948604970920596,p1ulv53937
0.995092970859586,p1ulv10130
0.9951052250617886,udt3858lv
0.9962774359792362,udm17893
0.9965517021608591,udt20223lv
0.9968804002633913,udt3863lv
0.9972431501057509,p1ulv14577
0.9974656139235782,p1ulv60578
0.9974704886471593,p1ulv42854
0.9974998019381133,p1ulv57088
0.9983245084618132,p1ulv10129
0.9984103417787036,p1ulv7627
0.9985885768323843,p1ulv14580
0.9986858807477607,p1ulv32242
0.998725364940141,udm17892
0.9988309110897625,p1ulv56707
0.9989685679400808,p1ulv24360
0.9992620332805445,udm13363
0.9994584236711654,p1ulv7560
0.9995065811744991,p1ulv61101
0.9997073686616684,p1ulv41270
0.9997885512234244,udm25827
0.9997996110492974,p1ulv55561
0.9998197620681304,p1ulv46249
0.9998254110677252,udt4728lv
0.9999980767593352,sb2_uhs7_1247_node_2_10
0.9999984605902646,sb2_uhs7_1247_node_2_18
0.9999988444458497,sb2_uhs7_1247_bus_2_1
0.9999992283260905,sb2_uhs7_1247_node_2_6
0.9999996122309874,sb2_uhs7_1247_node_2_5
0.9999999961605401,uhs7_69
1.0000193429213213,p1ulv46058
1.000193287478871,udm25828
1.0002091395328383,p1ulv53192
1.0002622644523136,udm13361
1.0002735635798738,p1ulv24354
1.0003105119048756,udm4356
1.0004015634750711,p1ulv53939
1.0005121331505418,p1ulv5988
1.0005147212063434,udm13446
1.0005715552445937,udm10990
1.0006443232677236,udm10992
1.0006479615055284,p1ulv37222
1.0006920918910873,udt6918lv
1.0007584389126314,udm15132
1.0008449832911364,p1ulv19385
1.000935789687572,p1ulv60918
1.0009650662682836,udm54414
1.0010235138126213,p1ulv50089
1.001068834368894,p1ulv58308
1.0010723607670904,p1ulv10154
1.001076644242099,p1ulv46259
1.0013228928280458,p1ulv52428
1.0013612723460814,udm36041
