Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
1311.104694269026,-10987.815426930178,11.932350911680066,31532.876285270573,18224.707294282074,13308.168990990449,170,12,30
