Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0168802859533423,Transformer.tr(r:udt19159-udt19159lv),udt19159,75.0,3
1.0208897266988632,Transformer.tr(r:udt20607-udt20607lv),udt20607,75.0,3
1.0298677349447232,Transformer.tr(r:udt6921-udt6921lv),udt6921,75.0,3
1.0347837849085948,Transformer.tr(r:udt1059-udt1059lv),udt1059,75.0,3
1.0361890112785188,Transformer.tr(r:udt19455-udt19455lv),udt19455,75.0,3
1.0362864944753425,Transformer.tr(r:udt19609-udt19609lv),udt19609,75.0,3
1.0524465048992837,Transformer.tr(r:udt15894-udt15894lv),udt15894.1,75.0,1
1.0524743302518467,Transformer.tr(r:udt18156-udt18156lv),udt18156,75.0,3
1.064598255720906,Transformer.tr(r:udt18446-udt18446lv),udt18446,75.0,3
1.1818990967961442,Transformer.tr(r:udt3395-udt3395lv),udt3395.1,75.0,1
1.1835206081159906,Transformer.tr(r:udt274-udt274lv),udt274.2,50.0,1
1.2077258380140798,Transformer.tr(r:udt12627-udt12627lv),udt12627.2,50.0,1
1.2363181119016464,Transformer.tr(r:udt2310-udt2310lv),udt2310.1,75.0,1
1.2438293501834394,Transformer.tr(r:udt15929-udt15929lv),udt15929.1,50.0,1
1.2519355486945973,Transformer.tr(r:udt13266-udt13266lv),udt13266.3,50.0,1
1.2796415840422466,Transformer.tr(r:udt14975-udt14975lv),udt14975.3,50.0,1
1.2930421336132476,Transformer.tr(r:udt12428-udt12428lv),udt12428.1,50.0,1
1.3068992693918446,Transformer.tr(r:udt20540-udt20540lv),udt20540,150.0,3
1.3318886536405812,Transformer.tr(r:udt1781-udt1781lv),udt1781.2,50.0,1
1.3330790205084808,Transformer.tr(r:udt16407-udt16407lv),udt16407.2,50.0,1
1.333400430051774,Transformer.tr(r:udt14254-udt14254lv),udt14254,150.0,3
1.3335956264286468,Transformer.tr(r:udt2681-udt2681lv),udt2681,150.0,3
1.3417793708883115,Transformer.tr(r:udt14315-udt14315lv),udt14315.2,50.0,1
1.3469720172299027,Transformer.tr(r:udt11065-udt11065lv),udt11065.1,50.0,1
1.3547496686135414,Transformer.tr(r:udt3382-udt3382lv),udt3382.3,50.0,1
1.3565687147699732,Transformer.tr(r:udt9671-udt9671lv),udt9671.1,50.0,1
1.3918617373148552,Transformer.tr(r:udt19494-udt19494lv),udt19494.3,50.0,1
1.399834151781461,Transformer.tr(r:udt2297-udt2297lv),udt2297.2,50.0,1
1.4008825567777519,Transformer.tr(r:udt16232-udt16232lv),udt16232.1,50.0,1
1.4019244932867136,Transformer.tr(r:udt18830-udt18830lv),udt18830.1,50.0,1
1.4067861844020015,Transformer.tr(r:udt15246-udt15246lv),udt15246.1,50.0,1
1.4256233701197543,Transformer.tr(r:udt279-udt279lv),udt279.1,50.0,1
1.4389484097625005,Transformer.tr(r:udt1058-udt1058lv),udt1058.3,50.0,1
1.4512856108249566,Transformer.tr(r:udt2653-udt2653lv),udt2653.3,50.0,1
1.4612531103461381,Transformer.tr(r:udt14295-udt14295lv),udt14295.3,50.0,1
1.4687927419379145,Transformer.tr(r:udt14232-udt14232lv),udt14232.3,50.0,1
1.5056694870640988,Transformer.tr(r:udt16663-udt16663lv),udt16663.1,50.0,1
1.5059616845537007,Transformer.tr(r:udt15978-udt15978lv),udt15978.3,50.0,1
1.506357440678011,Transformer.tr(r:udt18432-udt18432lv),udt18432.1,50.0,1
1.518075595458958,Transformer.tr(r:udt17877-udt17877lv),udt17877.2,50.0,1
1.5209540334137375,Transformer.tr(r:udt6937-udt6937lv),udt6937,150.0,3
1.5264698385647655,Transformer.tr(r:udt17605-udt17605lv),udt17605.3,50.0,1
1.555521215422703,Transformer.tr(r:udt1799-udt1799lv),udt1799.2,50.0,1
1.5584853662557105,Transformer.tr(r:udt10099-udt10099lv),udt10099.1,50.0,1
1.5590426327511355,Transformer.tr(r:udt19190-udt19190lv),udt19190.2,50.0,1
1.5683764620543268,Transformer.tr(r:udt12150-udt12150lv),udt12150.2,50.0,1
1.5697363851165094,Transformer.tr(r:udt11140-udt11140lv),udt11140.3,50.0,1
1.5994594625573635,Transformer.tr(r:udt5057-udt5057lv),udt5057.1,50.0,1
1.6010328448520248,Transformer.tr(r:udt18440-udt18440lv),udt18440.3,50.0,1
1.6282356019566617,Transformer.tr(r:udt13791-udt13791lv),udt13791.3,50.0,1
1.6299038023985977,Transformer.tr(r:udt20414-udt20414lv),udt20414.3,50.0,1
1.6387920430044693,Transformer.tr(r:udt14129-udt14129lv),udt14129.3,50.0,1
1.6524366493108258,Transformer.tr(r:udt3415-udt3415lv),udt3415.3,50.0,1
1.6530396150553253,Transformer.tr(r:udt19491-udt19491lv),udt19491.3,50.0,1
1.6974867761086558,Transformer.tr(r:udt14455-udt14455lv),udt14455.1,50.0,1
1.7126002297335017,Transformer.tr(r:udt11916-udt11916lv),udt11916.2,50.0,1
1.7136575221947026,Transformer.tr(r:udt17420-udt17420lv),udt17420.1,50.0,1
1.7559273905872193,Transformer.tr(r:udt15495-udt15495lv),udt15495.1,50.0,1
