OpenDSS Value (p.u.),Bus
0.9753988884121786,p1ulv45954
0.9781544786064099,udm38506
0.9796946106286145,p1ulv50586
0.9804041104983398,p1ulv26888
0.9807086955832228,udm38505
0.9809719192226418,udm44731
0.9811475307169751,udt11397lv
0.983774846953175,p1ulv33938
0.9851719938885862,udm44730
0.9866020343022245,p1ulv41074
0.9872153363593282,udt16121lv
0.9874669301460206,p1ulv6549
0.9885428441431833,udt14020lv
0.9930654120462298,p1ulv35026
0.9937890110604691,p1ulv36792
0.994179192848883,p1ulv38822
0.9942015948692079,p1ulv27055
0.9944043738421726,p1ulv38441
0.9944465524906057,p1ulv32278
0.9945281369959206,udm41362
0.9946069241474573,udt14700lv
0.9949560352877477,udt14290lv
0.9949574612596513,p1ulv45710
0.9955834887700641,p1ulv26607
0.9956854676934445,p1ulv37943
0.9957046940311081,udt15149lv
0.9957278672550628,p1ulv44282
0.9958378346085385,p1ulv47474
0.9958867746830531,p1ulv3931
0.9959363296122874,p1ulv3854
0.9959444804431713,p1ulv42195
0.9960075698699611,udt18253lv
0.9961496408597432,udt14959lv
0.996245047984019,p1ulv27238
0.9962645315988279,p1ulv47448
0.9963256291079802,udt16673lv
0.9963867669286497,p1ulv3855
0.9964175435233026,p1ulv44039
0.9964341752358167,udm43848
0.9966805103312928,udt17341lv
0.9966890756322099,p1ulv40855
0.9966953283954698,udt11504lv
0.9967012081476694,p1ulv3853
0.9967316339821192,udm27890
0.9969777308322461,udt17795lv
0.99702196899666,udm7122
0.9971879910616278,udm7123
0.9974100549130851,udm7132
0.9974231679220535,p1ulv15842
0.9974355995796946,udm38447
0.9974449489606511,p1ulv36191
0.9975475552495463,p1ulv3889
0.9977460455650906,p1umv38
0.9977460926022799,p1umv38-udt11259x
0.9979972128157106,udm27889
0.9980593835834656,udt13552lv
0.998305926467619,udm7124
0.9983707717989617,p1ulv26845
0.9985152647712128,udm43849
0.9986024530700206,p1ulv45914
0.9986737258453369,p1ulv15878
0.9989860568971298,p1ulv3869
0.9989960094212877,p1ulv3856
0.9990412252542997,p1ulv38121
0.9991916267001075,p1ulv15852
0.9993339969417004,p1ulv49425
0.9993745685520282,p1ulv3926
0.9994660461122933,p1ulv28621
0.9994877072359364,udt11375lv
0.9996357706786826,p1ulv28836
0.9996821693723174,udt18713lv
0.999696927570558,p1ulv36542
0.9998914364473886,udm27907
0.9999587649139491,p1ulv17810
0.999980017065127,sb2_uhs14_1247_node_2_10
0.9999840056727906,sb2_uhs14_1247_node_2_18
0.999987994281493,sb2_uhs14_1247_bus_2_1
0.9999919828912347,sb2_uhs14_1247_node_2_6
0.999995971502016,sb2_uhs14_1247_node_2_5
0.9999999601138366,uhs14_69
1.0001446679095278,p1ulv38879
1.000199869702514,p1ulv36114
1.0002858343006,p1ulv17038
1.0005714715201828,p1ulv26038
1.0006089245246292,udt8176lv
1.0006747153286093,p1ulv22703
1.000724995904572,p1ulv26992
1.0007415968370634,p1ulv15857
1.0007761026342572,p1ulv28970
1.00085833251946,udm7125
1.0008596126992915,p1ulv3868
1.000895905608013,p1ulv47216
1.0009142477101292,p1ulv42681
1.0009520956454994,p1ulv37900
1.0009551465751079,udm27908
1.0010067591180187,p1ulv3927
1.001084734228976,udm27924
1.0011448587466028,p1ulv27110
1.0012345247251686,udt11466lv
1.0012623041743003,udt15164lv
1.0012650614042318,p1ulv34620
1.0013024763749776,udm38448
1.001313312603942,udm38950
1.0013476821085132,p1ulv47442
1.001372798676827,p1ulv3928
1.001386083766356,udm36639
1.0014680863192107,p1ulv35394
1.0015074079827107,p1ulv43860
1.0015249864473494,udt12410lv
1.0015643167315096,p1ulv44081
1.001608514152493,p1ulv38782
1.0016114289819835,udm38952
1.0016483667315326,p1ulv35538
1.0016569708111884,udm41363
1.0017174008386367,p1ulv46037
1.0017523698925634,p1ulv3858
1.0017712610978384,p1ulv45455
1.0017928038286579,p1ulv47256
1.0018182399429023,udm27925
1.0018612504730853,p1ulv39580
1.0019121404458373,udt17241lv
1.0019479695810467,p1ulv42893
1.0020732664127339,p1ulv3860
1.002158898973489,udm38954
1.0023569612089251,udm11726
1.0024185235883936,p1ulv15849
1.002433151039058,p1ulv50415
1.0024367495415853,p1umv72
1.0025114583083359,p1ulv36388
1.0025192837388843,p1ulv35318
1.0025411255622527,p1umv38-udt16784x_b2_1
1.0025552395971309,p1umv38-udt16784x_b1_1
1.002574251056766,udm36640
1.0025923993692913,p1ulv26256
1.0025956012928137,p1ulv31846
1.0026245158412883,udm38951
1.0026363124730928,p1ulv33914
1.0026462511998417,udm27891
1.0026580489213641,udm27910
1.0027754525514365,p1ulv31904
1.0028050654188196,udm27894
1.0028296566475186,p1ulv31274
1.002864996268399,udm7128
1.002915491362391,p1ulv3861
1.0029610244513978,udm40935
1.002978701631487,udt11536lv
1.003016246979579,p1ulv32881
1.0030212058624337,udm27918
1.003022877017775,udm7115
1.0030792904304273,p1ulv36068
1.003084792609995,p1umv38-udt16784x
1.0030863618423487,p1umv42
1.0030989101875596,udt16784
1.0031596008655055,p1ulv35102
1.003162303682244,p1ulv3857
1.0031779646913095,p1ulv36323
1.0032023568642745,udm11858
1.003236204122803,udm7723
1.003275279946839,udt13683lv
1.0033183045920482,p1ulv39318
1.0033374065947105,udm38672
1.003383350530283,udm43694
1.00356175049749,p1ulv15847
1.0035905084871926,p1umv47
1.0035905105058074,p1umv47-udt16784x
1.0035980449724404,p1umv47-udt14959x
1.003644184200986,p1ulv3929
1.0037560368358602,p1ulv34569
1.0038031074789742,udt10843lv
1.0038143905527357,p1ulv39563
1.00383658124462,udm27906
1.0038551160419127,p1ulv37483
1.003901523252658,udm36642
1.003976795346284,udm40093
1.0039782571943119,p1umv47-udt14959xx
1.0039853911409375,p1ulv34492
1.0039857867206334,udt14959
1.0040098835731777,p1ulv19562
1.0040173195640503,udt14601-udt14959xx
1.0040488381901815,p1ulv36363
1.0040635677509093,udm36645
1.0040656134805048,p1ulv3825
1.0040659131390517,udm7126
1.0041785568361024,udm7127
1.0041973711822358,p1umv78
1.0042060055069542,p1ulv3833
1.0042133329146352,p1umv78-udt18253x
1.00421416160652,udm36641
1.0042229533890463,p1ulv34636
