Loading (p.u.),Name,Bus1,Bus2
1.0927640250072217,Line.l(r:p1ulv40751-udm45584),udm45584.1.2,p1ulv40751.1.2
1.128853884857557,Line.l(r:udm46007-udt14846lv),udt14846lv.1.2,udm46007.1.2
1.1551928347671525,Line.l(r:udm35164-udt10147lv),udt10147lv.1.2,udm35164.1.2
1.1551929295159218,Line.l(r:p1ulv22942-udm35164),udm35164.1.2,p1ulv22942.1.2
1.524944508303338,Line.l(r:p1ulv11829-udt5372lv),udt5372lv.1.2,p1ulv11829.1.2
1.7106266800491532,Line.l(r:p1ulv28029-udm32035),udm32035.1.2,p1ulv28029.1.2
1.7788041815482405,Line.l(r:p1ulv37480-udm46007),udm46007.1.2,p1ulv37480.1.2
2.080513645093307,Line.l(r:udm32035-udt9049lv),udt9049lv.1.2,udm32035.1.2
2.433223038108494,Line.l(r:p1ulv19247-udt9045lv),udt9045lv.1.2,p1ulv19247.1.2
2.4584255585587904,Line.l(r:udm43515-udt13381lv),udt13381lv.1.2,udm43515.1.2
2.4584257663009703,Line.l(r:p1ulv33258-udm43515),udm43515.1.2,p1ulv33258.1.2
2.7829779577699423,Line.l(r:p1ulv47757-udt18309lv),udt18309lv.1.2,p1ulv47757.1.2
2.795017120238152,Line.l(r:p1ulv29791-udt12715lv),udt12715lv.1.2,p1ulv29791.1.2
2.8601905888562094,Line.l(r:udm45584-udt14569lv),udt14569lv.1.2,udm45584.1.2
2.9773645034498015,Line.l(r:udm45398-udt14447lv),udt14447lv.1.2,udm45398.1.2
2.977364685189248,Line.l(r:p1ulv35584-udm45398),udm45398.1.2,p1ulv35584.1.2
3.1497408145598476,Line.l(r:p1ulv22887-udt9046lv),udt9046lv.1.2,p1ulv22887.1.2
