Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
732.093898212435,-8287.431450680724,8.833785263494413,18940.273258468224,10471.756392050453,8468.516866418011,170,12,30
