Loading (p.u.),Name,Bus and Phases,kVA,Number of Phases
1.0111184492423364,Transformer.tr(r:udt17884-udt17884lv),udt17884,75.0,3
1.0180908159818158,Transformer.tr(r:udt13201-udt13201lv),udt13201,75.0,3
1.026786876707184,Transformer.tr(r:udt53-udt53lv),udt53.3,50.0,1
1.0268025771163596,Transformer.tr(r:udt18245-udt18245lv),udt18245,75.0,3
1.1111228995615712,Transformer.tr(r:udt12183-udt12183lv),udt12183.3,50.0,1
1.3091791355721338,Transformer.tr(r:udt9722-udt9722lv),udt9722.3,50.0,1
1.3308906640160563,Transformer.tr(r:udt4343-udt4343lv),udt4343,150.0,3
1.3318301928479441,Transformer.tr(r:udt10800-udt10800lv),udt10800.1,50.0,1
1.3433645941301489,Transformer.tr(r:udt49-udt49lv),udt49.2,50.0,1
1.3445493882635091,Transformer.tr(r:udt10727-udt10727lv),udt10727.2,50.0,1
1.3632595451502774,Transformer.tr(r:udt11300-udt11300lv),udt11300.1,50.0,1
1.3635951952597767,Transformer.tr(r:udt5827-udt5827lv),udt5827.3,75.0,1
1.432959289029159,Transformer.tr(r:udt10818-udt10818lv),udt10818.1,50.0,1
1.507249616905607,Transformer.tr(r:udt56-udt56lv),udt56.2,50.0,1
1.5280121603875882,Transformer.tr(r:udt11845-udt11845lv),udt11845.1,50.0,1
1.5807225445227115,Transformer.tr(r:udt8178-udt8178lv),udt8178.3,50.0,1
1.6148736981166367,Transformer.tr(r:udt9338-udt9338lv),udt9338.1,50.0,1
1.617393775971635,Transformer.tr(r:udt14867-udt14867lv),udt14867.2,75.0,1
1.6186185734248477,Transformer.tr(r:udt8707-udt8707lv),udt8707,150.0,3
1.6236136707855375,Transformer.tr(r:udt18948-udt18948lv),udt18948.1,50.0,1
1.898714270080155,Transformer.tr(r:udt11126-udt11126lv),udt11126.2,50.0,1
1.9268447579593084,Transformer.tr(r:udt16824-udt16824lv),udt16824.2,75.0,1
2.014624594398315,Transformer.tr(r:udt13175-udt13175lv),udt13175,100.0,3
2.027482104168452,Transformer.tr(r:udt4869-udt4869lv),udt4869,100.0,3
2.189157622987667,Transformer.tr(r:udt4849-udt4849lv),udt4849.1,75.0,1
2.4787071813956008,Transformer.tr(r:udt4868-udt4868lv),udt4868,100.0,3
2.842569807361915,Transformer.tr(r:udt5099-udt5099lv),udt5099.2,25.0,1
2.8508102482723086,Transformer.tr(r:udt13566-udt13566lv),udt13566.2,50.0,1
2.8570453062516648,Transformer.tr(r:udt17785-udt17785lv),udt17785.1,50.0,1
2.887537146931226,Transformer.tr(r:udt17873-udt17873lv),udt17873,75.0,3
2.88874994115171,Transformer.tr(r:udt6199-udt6199lv),udt6199.3,25.0,1
2.90565960923084,Transformer.tr(r:udt10656-udt10656lv),udt10656.1,25.0,1
2.9799434147219612,Transformer.tr(r:udt2735-udt2735lv),udt2735.1,25.0,1
3.0131798430392256,Transformer.tr(r:udt7520-udt7520lv),udt7520.3,50.0,1
3.0697069769901084,Transformer.tr(r:udt9717-udt9717lv),udt9717.3,50.0,1
3.077049975381165,Transformer.tr(r:udt6215-udt6215lv),udt6215.1,50.0,1
3.0778236957012073,Transformer.tr(r:udt9384-udt9384lv),udt9384.1,25.0,1
3.14541727235777,Transformer.tr(r:udt14325-udt14325lv),udt14325,75.0,3
3.1531281590522187,Transformer.tr(r:udt17783-udt17783lv),udt17783.3,25.0,1
3.1548307158245605,Transformer.tr(r:udt7340-udt7340lv),udt7340,75.0,3
3.1622474260081925,Transformer.tr(r:udt12629-udt12629lv),udt12629.1,25.0,1
3.165600626593072,Transformer.tr(r:udt10634-udt10634lv),udt10634.2,25.0,1
3.1796373148906327,Transformer.tr(r:udt14699-udt14699lv),udt14699.3,50.0,1
3.2316543915944065,Transformer.tr(r:udt11163-udt11163lv),udt11163.2,50.0,1
3.2894042449327268,Transformer.tr(r:udt5957-udt5957lv),udt5957.2,25.0,1
3.3095053495658133,Transformer.tr(r:udt9350-udt9350lv),udt9350.1,25.0,1
3.325421796528023,Transformer.tr(r:udt5105-udt5105lv),udt5105.3,25.0,1
3.343358427678758,Transformer.tr(r:udt7113-udt7113lv),udt7113.2,50.0,1
3.3656733210499445,Transformer.tr(r:udt55-udt55lv),udt55.2,25.0,1
3.3808457412990465,Transformer.tr(r:udt5107-udt5107lv),udt5107.3,25.0,1
3.5297940076027063,Transformer.tr(r:udt12487-udt12487lv),udt12487.3,25.0,1
3.5681285845980804,Transformer.tr(r:udt19011-udt19011lv),udt19011.3,25.0,1
3.5746530605294566,Transformer.tr(r:udt8111-udt8111lv),udt8111.3,25.0,1
5.908610056749224,Transformer.tr(r:udt10555-udt10555lv),udt10555.3,25.0,1
6.069797576910248,Transformer.tr(r:udt12483-udt12483lv),udt12483.1,25.0,1
6.09623895209911,Transformer.tr(r:udt5098-udt5098lv),udt5098.1,25.0,1
6.573842603890351,Transformer.tr(r:udt5102-udt5102lv),udt5102.2,25.0,1
