Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
506.31711865327156,-5210.486112600548,9.717272202853435,15685.275753035268,7579.658151909495,8105.617601125839,170,12,30
