Loading (p.u.),Name,Bus1,Bus2
1.1668657290022504,Line.l(r:udm11348-udt2835lv),udt2835lv.1.2,udm11348.1.2
1.242530117134383,Line.l(r:udm28771-udt7861lv),udt7861lv.1.2,udm28771.1.2
1.2431410237673872,Line.l(r:udm28771-udm28775),udm28771.1.2,udm28775.1.2
1.247079219877482,Line.l(r:udm18533-udm18534),udm18534.1.2,udm18533.1.2
1.504452113648944,Line.l(r:p1ulv12091-udm18533),udm18533.1.2,p1ulv12091.1.2
1.5134059018554977,Line.l(r:udm31318-udt8753lv),udt8753lv.1.2,udm31318.1.2
1.513406163592323,Line.l(r:p1ulv23387-udm31318),udm31318.1.2,p1ulv23387.1.2
1.5245397361460737,Line.l(r:p1ulv14336-udt6787lv),udt6787lv.1.2,p1ulv14336.1.2
1.5359853149851384,Line.l(r:udm31317-udt8753lv),udt8753lv.1.2,udm31317.1.2
1.5359855189361666,Line.l(r:p1ulv18403-udm31317),udm31317.1.2,p1ulv18403.1.2
1.6574571269420497,Line.l(r:udm11368-udt2839lv),udt2839lv.1.2,udm11368.1.2
1.7098321133631127,Line.l(r:p1ulv32512-udm11348),udm11348.1.2,p1ulv32512.1.2
1.7209978328355666,Line.l(r:udm11368-udm11369),udm11368.1.2,udm11369.1.2
1.7209978713888263,Line.l(r:p1ulv20140-udm11369),udm11369.1.2,p1ulv20140.1.2
1.749897517994639,Line.l(r:udm28775-udm28777),udm28775.1.2,udm28777.1.2
1.749897587625663,Line.l(r:p1ulv16281-udm28777),udm28777.1.2,p1ulv16281.1.2
2.4027915212862156,Line.l(r:udm13151-udt3343lv),udt3343lv.1.2,udm13151.1.2
2.424742741025001,Line.l(r:p1ulv16370-udt7880lv),udt7880lv.1.2,p1ulv16370.1.2
2.567484396995489,Line.l(r:p1ulv22205-udt9927lv),udt9927lv.1.2,p1ulv22205.1.2
2.5893827937192144,Line.l(r:udm28870-udt7881lv),udt7881lv.1.2,udm28870.1.2
2.6313615518728914,Line.l(r:p1ulv15330-udt7353lv),udt7353lv.1.2,p1ulv15330.1.2
2.650381682630609,Line.l(r:p1ulv16380-udm28874),udm28874.1.2,p1ulv16380.1.2
2.650808286506988,Line.l(r:p1ulv16371-udt7880lv),udt7880lv.1.2,p1ulv16371.1.2
2.658301249361643,Line.l(r:p1ulv7389-udm13151),udm13151.1.2,p1ulv7389.1.2
2.6886514311920933,Line.l(r:p1ulv16378-udt7881lv),udt7881lv.1.2,p1ulv16378.1.2
2.6932024276004523,Line.l(r:udm28869-udm28870),udm28870.1.2,udm28869.1.2
2.693202650056295,Line.l(r:p1ulv16375-udm28869),udm28869.1.2,p1ulv16375.1.2
2.6950929908888597,Line.l(r:p1ulv16369-udt7879lv),udt7879lv.1.2,p1ulv16369.1.2
2.7365074034991537,Line.l(r:p1ulv16367-udt7879lv),udt7879lv.1.2,p1ulv16367.1.2
2.7806825424659727,Line.l(r:p1ulv16381-udm28874),udm28874.1.2,p1ulv16381.1.2
2.8440671771353427,Line.l(r:p1ulv16373-udt7880lv),udt7880lv.1.2,p1ulv16373.1.2
2.911008316847838,Line.l(r:udm34413-udt9947lv),udt9947lv.1.2,udm34413.1.2
2.911008324644826,Line.l(r:p1ulv35788-udm34413),udm34413.1.2,p1ulv35788.1.2
2.9135360177938394,Line.l(r:udm13153-udt3343lv),udt3343lv.1.2,udm13153.1.2
2.9135360475908705,Line.l(r:p1ulv13406-udm13153),udm13153.1.2,p1ulv13406.1.2
2.9216790921579925,Line.l(r:p1ulv16374-udt7881lv),udt7881lv.1.2,p1ulv16374.1.2
2.92427609126229,Line.l(r:p1ulv16384-udm28874),udm28874.1.2,p1ulv16384.1.2
2.9335281014425205,Line.l(r:p1ulv16366-udt7879lv),udt7879lv.1.2,p1ulv16366.1.2
2.965120749359394,Line.l(r:p1ulv16365-udt7878lv),udt7878lv.1.2,p1ulv16365.1.2
3.107371746406444,Line.l(r:udm33193-udt9540lv),udt9540lv.1.2,udm33193.1.2
3.1073719238311828,Line.l(r:p1ulv20734-udm33193),udm33193.1.2,p1ulv20734.1.2
3.1209393541763393,Line.l(r:p1ulv16382-udt7883lv),udt7883lv.1.2,p1ulv16382.1.2
3.1447190304565704,Line.l(r:p1ulv16379-udt7882lv),udt7882lv.1.2,p1ulv16379.1.2
3.174301570442359,Line.l(r:p1ulv16368-udt7879lv),udt7879lv.1.2,p1ulv16368.1.2
8.149938936500046,Line.l(r:udm28874-udt7882lv),udt7882lv.1.2,udm28874.1.2
