Loading (p.u.),Name,Bus1,Bus2
1.015875050027068,Line.l(r:udm43467-udm43470),udm43467.1.2,udm43470.1.2
1.111320026743906,Line.l(r:p1ulv21392-udt9717lv),udt9717lv.1.2,p1ulv21392.1.2
1.1266159049453879,Line.l(r:udm46041-udt14867lv),udt14867lv.1.2,udm46041.1.2
1.126616045933981,Line.l(r:p1ulv50794-udm46041),udm46041.1.2,p1ulv50794.1.2
1.146549633599292,Line.l(r:p1ulv11173-udt5105lv),udt5105lv.1.2,p1ulv11173.1.2
1.233977624699378,Line.l(r:udm16489-udt4333lv),udt4333lv.1.2.3,udm16489.1.2.3
1.233977816310632,Line.l(r:p1ulv9396-udm16489),udm16489.1.2.3,p1ulv9396.1.2.3
1.3612102860307977,Line.l(r:p1ulv60-udt49lv),udt49lv.1.2,p1ulv60.1.2
1.4242927905743517,Line.l(r:udm29712-udm29715),udm29715.1.2,udm29712.1.2
1.4609876772736141,Line.l(r:udm29712-udm29717),udm29712.1.2,udm29717.1.2
1.46098785582896,Line.l(r:p1ulv35039-udm29717),udm29717.1.2,p1ulv35039.1.2
1.4758895747316643,Line.l(r:udm29715-udt8178lv),udt8178lv.1.2,udm29715.1.2
1.517004170260545,Line.l(r:udm34004-udt9717lv),udt9717lv.1.2,udm34004.1.2
1.517004190717449,Line.l(r:p1ulv25289-udm34004),udm34004.1.2,p1ulv25289.1.2
1.73222252216301,Line.l(r:p1ulv11175-udt5107lv),udt5107lv.1.2,p1ulv11175.1.2
2.594850842612311,Line.l(r:p1ulv25991-udt10818lv),udt10818lv.1.2,p1ulv25991.1.2
2.6448572553875973,Line.l(r:p1ulv47750-udt14867lv),udt14867lv.1.2,p1ulv47750.1.2
2.657850969645341,Line.l(r:udm36160-udt10555lv),udt10555lv.1.2,udm36160.1.2
2.6578511704145504,Line.l(r:p1ulv37436-udm36160),udm36160.1.2,p1ulv37436.1.2
2.7282208977948907,Line.l(r:p1ulv20585-udt6215lv),udt6215lv.1.2,p1ulv20585.1.2
2.74125250804734,Line.l(r:p1ulv29209-udt12483lv),udt12483lv.1.2,p1ulv29209.1.2
2.747161708098705,Line.l(r:p1ulv30765-udt12483lv),udt12483lv.1.2,p1ulv30765.1.2
2.85175446743951,Line.l(r:udm36159-udt10555lv),udt10555lv.1.2,udm36159.1.2
2.8517544800512225,Line.l(r:p1ulv24480-udm36159),udm36159.1.2,p1ulv24480.1.2
2.8555603582915583,Line.l(r:p1ulv24871-udt10634lv),udt10634lv.1.2,p1ulv24871.1.2
3.0354825591077974,Line.l(r:p1ulv68-udt55lv),udt55lv.1.2,p1ulv68.1.2
3.0448332985616506,Line.l(r:udm32799-udt9338lv),udt9338lv.1.2,udm32799.1.2
3.04483345929694,Line.l(r:p1ulv21610-udm32799),udm32799.1.2,p1ulv21610.1.2
3.055314417124078,Line.l(r:p1ulv21441-udm21969),udm21969.1.2,p1ulv21441.1.2
3.0717119560299784,Line.l(r:udm159-udt56lv),udt56lv.1.2,udm159.1.2
3.071712140154468,Line.l(r:p1ulv44504-udm159),udm159.1.2,p1ulv44504.1.2
3.095802447897352,Line.l(r:udm22403-udt5957lv),udt5957lv.1.2,udm22403.1.2
3.0958026267504897,Line.l(r:p1ulv16575-udm22403),udm22403.1.2,p1ulv16575.1.2
3.1134705191912757,Line.l(r:udm21967-udm21969),udm21967.1.2,udm21969.1.2
3.13004414168914,Line.l(r:p1ulv13555-udt6215lv),udt6215lv.1.2,p1ulv13555.1.2
3.1588895153992964,Line.l(r:udm21965-udm21967),udm21965.1.2,udm21967.1.2
3.183794455112415,Line.l(r:p1ulv29235-udt12487lv),udt12487lv.1.2,p1ulv29235.1.2
3.263459387479329,Line.l(r:udm21965-udt5827lv),udt5827lv.1.2,udm21965.1.2
