Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
322.94012088558543,-2299.901217034922,14.041477890164613,10173.041254367086,6566.087668237528,3606.953586129521,170,12,30
