Total peak time real losses (kW),Total peak time circuit power (kW),Percentage peak time real losses,Total peak time real customer power (kW),Total peak time real commercial power (kW),Total peak time real residential power (kW),Peak load day of year,Peak load hour of day,Peak load minute of hour
1387.2555212305565,-12944.207954603726,10.717191241795264,21969.436175524974,14709.576150469638,7259.860025055358,170,12,30
